interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941570304926,0.15953307392996108,0.0006831712022392594,7
720575941644491640,0.15953307392996108,0.0006645371325364502,6
720575941447779092,0.1582360570687419,0.0010050385550251408,4
720575941562066856,0.1582360570687419,0.00838060534942481,4
720575941449942877,0.1569390402075227,0.0004810817369377756,4
720575941687834331,0.1569390402075227,0.0006112803858160415,6
720575941431072137,0.1569390402075227,0.0006112803858160415,6
720575941472050218,0.1556420233463035,0.0006401120817444912,6
720575941551632794,0.1556420233463035,0.00039117960335109203,7
720575941512808780,0.1543450064850843,0.0009720675709786427,5
720575941485422221,0.1543450064850843,0.03697239105908942,4
720575941429422295,0.1517509727626459,0.0007568066642596211,4
720575941489089255,0.1517509727626459,0.03794404320440771,4
720575941504424517,0.1504539559014267,0.000608066968843421,6
720575941505493026,0.14785992217898833,0.0004480240424061838,3
720575941655827480,0.14656290531776914,0.00045724163088041306,4
720575941655477716,0.14656290531776914,0.0005395971990635114,4
720575941576933109,0.14656290531776914,0.00047506911616724965,5
720575941583637214,0.14526588845654992,0.0004388246771766801,4
720575941590898027,0.14396887159533073,0.0003282477767170823,4
720575941494733767,0.14267185473411154,0.00045210355995049426,5
720575941571524872,0.14267185473411154,0.01669850043306419,4
720575941571514619,0.14267185473411154,0.0002800929883397116,6
720575941670676135,0.14267185473411154,0.006962430069638486,3
720575941574184699,0.14137483787289234,0.0007931523429405599,4
720575941441993167,0.14007782101167315,0.0056831483499286874,3
720575941528729784,0.13878080415045396,0.02070700670359889,6
720575941537594573,0.13748378728923474,0.0006128539246506007,6
720575941623347099,0.13748378728923474,0.0015999472011038985,2
720575941414464660,0.13748378728923474,0.0015999472011038985,2
720575941491338441,0.13748378728923474,0.00025882178702348036,4
720575941513033219,0.13748378728923474,0.0038488260991963613,4
720575941485378626,0.13618677042801555,0.009419335183955959,3
720575941581683039,0.13618677042801555,0.00015660077827456365,4
720575941604946797,0.13618677042801555,0.0004025108455994582,4
720575941537719165,0.13618677042801555,0.00015660077827456365,4
720575941617069695,0.13618677042801555,0.002977357498721339,3
720575941460384723,0.13488975356679636,0.0003700254569969809,4
720575941669827505,0.13488975356679636,0.00010960848300755917,5
720575941432778638,0.13488975356679636,0.00027784408729956067,3
720575941613367260,0.13488975356679636,0.003495102134550794,4
720575941551357723,0.13359273670557717,0.00033508563408594195,3
720575941430842209,0.13359273670557717,0.008713807727639687,3
720575941498948425,0.13359273670557717,0.0002125023005195241,3
720575941587528772,0.13359273670557717,0.00018200061924655823,3
720575941652038421,0.13229571984435798,0.010394094382471736,2
720575941486968326,0.13229571984435798,0.0002718992610083459,2
720575941547178164,0.13229571984435798,0.00032832788115737233,4
720575941414508948,0.13229571984435798,0.00032832788115737233,4
720575941533786906,0.1309987029831388,0.0001928247120622325,3
720575941531319427,0.12970168612191957,0.0003492633947078923,4
720575941390660502,0.12970168612191957,0.0003680408501981607,3
720575941484346621,0.12840466926070038,0.0036627073704956674,4
720575941535943178,0.12840466926070038,0.0036627073704956674,4
720575941409016235,0.12840466926070038,0.00014456013964633747,2
720575941411210667,0.12710765239948119,0.00012532000020987506,4
720575941720467514,0.12710765239948119,0.00027914735607773743,3
720575941537687757,0.125810635538262,0.00036951267008183036,4
720575941445311658,0.125810635538262,0.00014660332961911827,2
720575941498696354,0.125810635538262,0.030496780308983076,3
720575941604989293,0.1245136186770428,0.00020172818606407008,3
720575941560090862,0.1245136186770428,0.000261600123856182,2
720575941493701246,0.1245136186770428,0.0006274356117397025,2
720575941539054541,0.1232166018158236,0.00016958743533491874,4
720575941549283839,0.12062256809338522,0.0019440614110572242,3
720575941501903154,0.12062256809338522,0.00021977432804826807,3
720575941459312966,0.11932555123216601,0.0020920224059374076,2
720575941501842626,0.11932555123216601,0.0002884237386007044,2
720575941518406766,0.11802853437094682,0.02276323286145148,3
720575941609422822,0.11802853437094682,0.00017569932488702584,3
720575941518410094,0.11802853437094682,0.0026916240176618933,3
720575941410007663,0.11673151750972763,0.009851908984315323,2
720575941651847189,0.11673151750972763,0.0001698146666085181,3
720575941562594194,0.11543450064850842,0.0017315968145301926,4
720575941521986227,0.11543450064850842,0.008155058703842342,3
720575941631436780,0.11543450064850842,0.0017315968145301926,4
720575941560410739,0.11413748378728923,0.0002335315439433412,3
720575941610056166,0.11413748378728923,0.0051454808944007766,4
720575941474437681,0.11413748378728923,0.002359098468313891,3
720575941532476248,0.11284046692607004,0.002915966624246258,4
720575941539218301,0.11284046692607004,0.0001412172069514892,3
720575941572815247,0.11154345006485084,7.231579441387899e-05,3
720575941499544715,0.11154345006485084,0.0029367828345587634,4
720575941543813125,0.11024643320363164,0.00016685976497805304,2
720575941684748271,0.11024643320363164,0.001159908965350285,2
720575941639303285,0.11024643320363164,2.365567310573878e-05,2
720575941524021860,0.11024643320363164,2.365567310573878e-05,2
720575941521236915,0.10894941634241245,0.00012469771516079585,2
720575941573188278,0.10894941634241245,0.002441437526873665,3
