dn_group,in_group,numerator_synapses,denominator_input,input_fraction
DNg05,IN07B031,6,1220.0,0.004918032786885246
DNg41,IN07B031,6,1220.0,0.004918032786885246
DNa09,IN06A002,22,4481.0,0.00490961838875251
DNb07,IN06A002,22,4481.0,0.00490961838875251
DNxn114,IN06A002,22,4481.0,0.00490961838875251
DNg13,IN16B014,14,2866.0,0.004884856943475227
DNxn168,IN06B003,13,2662.0,0.004883546205860256
DNxl100,IN19A017,5,1024.0,0.0048828125
DNg111,IN19A017,5,1024.0,0.0048828125
DNge046,IN19A017,5,1024.0,0.0048828125
DNae005,IN19A017,5,1024.0,0.0048828125
DNp09,IN19A017,5,1024.0,0.0048828125
DNp51,IN06A065,12,2458.0,0.004882017900732303
DNxn175,IN06A065,12,2458.0,0.004882017900732303
DNut053,IN07B019,9,1845.0,0.004878048780487805
DNxn007,IN13A013,28,5743.0,0.004875500609437576
DNa09,IN12A008,14,2881.0,0.004859423811176675
DNp10,IN12A008,14,2881.0,0.004859423811176675
DNp16,IN12A008,14,2881.0,0.004859423811176675
DNut048,IN08B091,12,2471.0,0.004856333468231485
DNb05,IN06B013,46,9496.0,0.004844144903117102
DNxl125,IN10B006,11,2272.0,0.0048415492957746475
DNxl113,IN20A.22A003,9,1859.0,0.004841312533620226
DNg74,IN20A.22A003,9,1859.0,0.004841312533620226
DNxl112,IN03A030,10,2069.0,0.004833252779120348
DNge010,IN03A030,10,2069.0,0.004833252779120348
DNxl129,IN19B091,3,621.0,0.004830917874396135
DNxn151,IN06B047,31,6425.0,0.004824902723735408
DNxn168,INXXX044,13,2697.0,0.00482017055988135
DNge016,w-cHIN,133,27612.0,0.004816746342170071
DNg110,IN19B043,24,4987.0,0.00481251253258472
DNxn122,IN06A011,6,1248.0,0.004807692307692308
DNge090,IN08B088,5,1040.0,0.004807692307692308
DNg91,IN06A011,6,1248.0,0.004807692307692308
DNxl092,IN13B005,34,7073.0,0.0048070125830623495
DNg108,IN09A006,7,1459.0,0.004797806716929404
DNpe004,IN06A022,10,2085.0,0.004796163069544364
DNg52,IN17A099,3,627.0,0.004784688995215311
DNp05,IN11A030,7,1464.0,0.0047814207650273225
DNg71,w-cHIN,132,27612.0,0.0047805302042590175
DNg108,IN11B021,7,1465.0,0.00477815699658703
DNb05,IN18B049,3,628.0,0.004777070063694267
DNfl040,IN11A008,4,840.0,0.004761904761904762
DNg59,IN11A008,4,840.0,0.004761904761904762
DNg15,IN11A008,4,840.0,0.004761904761904762
DNfl036,IN11A008,4,840.0,0.004761904761904762
DNxn172,dMS5,7,1474.0,0.0047489823609226595
DNpe003,IN12B014,5,1053.0,0.004748338081671415
DNd02,IN12B014,5,1053.0,0.004748338081671415
DNpe031,IN12B014,5,1053.0,0.004748338081671415
DNg15,IN06B059,18,3791.0,0.00474808757583751
DNp37,IN03B089,5,1054.0,0.004743833017077799
DNxn183,IN03A045,6,1265.0,0.0047430830039525695
DNbe005,IN03B005,31,6539.0,0.0047407860529132895
DNxl080,IN17A035,10,2110.0,0.004739336492890996
DNp06,IN00A041,3,634.0,0.00473186119873817
DNge053,IN12A051,3,634.0,0.00473186119873817
pIP9,IN12A051,3,634.0,0.00473186119873817
DNp55,IN00A041,3,634.0,0.00473186119873817
DNge049,IN12A051,3,634.0,0.00473186119873817
DNp45,IN00A041,3,634.0,0.00473186119873817
DNge050,IN12A051,3,634.0,0.00473186119873817
DNxn142,IN06B054,5,1057.0,0.004730368968779565
DNb07,IN06B054,5,1057.0,0.004730368968779565
DNb08,IN21A022,4,846.0,0.004728132387706856
DNp18,IN06B036,5,1058.0,0.004725897920604915
DNp63,IN02A013,5,1060.0,0.0047169811320754715
DNg74,IN02A004,8,1699.0,0.004708652148322542
DNp41,IN19A012,16,3405.0,0.004698972099853157
DNxn151,IN06B043,18,3831.0,0.004698512137823023
DNg75,IN21A001,21,4479.0,0.004688546550569324
DNg02,IN03B008,29,6186.0,0.004688005172971225
DNxn179,IN04B006,11,2348.0,0.004684838160136286
DNge063,IN21A012,13,2775.0,0.0046846846846846845
DNg99,IN06A008,6,1281.0,0.00468384074941452
DNnt011,IN06A008,6,1281.0,0.00468384074941452
DNxn122,IN06A008,6,1281.0,0.00468384074941452
DNge109,IN06A008,6,1281.0,0.00468384074941452
DNg91,IN03B072,12,2563.0,0.0046820132657042525
DNxn165,IN06B084,6,1283.0,0.004676539360872954
DNg32,IN07B038,8,1715.0,0.004664723032069971
DNge110,IN17B004,19,4077.0,0.004660289428501349
DNg08,IN06A077,3,644.0,0.004658385093167702
DNa05,IN06A077,3,644.0,0.004658385093167702
DNg10,IN06A077,3,644.0,0.004658385093167702
DNp08,IN06B030,4,859.0,0.004656577415599534
DNxl105,IN23B001,41,8819.0,0.004649053180632725
DNp07,IN14B007,21,4522.0,0.0046439628482972135
DNge084,IN06B050,3,647.0,0.00463678516228748
DNb06,IN18B020,22,4749.0,0.004632554221941461
untyped_720575941436586784,IN18B020,22,4749.0,0.004632554221941461
DNxn151,IN03B034,9,1945.0,0.004627249357326478
DNp41,IN03B034,9,1945.0,0.004627249357326478
DNp15,IN06A079,4,865.0,0.004624277456647399
DNp19,IN03B061,16,3479.0,0.004599022707674619
DNxl103,IN19A006,29,6308.0,0.004597336715282181
DNxl120,IN06A005,13,2828.0,0.004596888260254597
DNxl106,IN06A005,13,2828.0,0.004596888260254597
DNp59,IN17A032,7,1523.0,0.004596191726854892
DNxl049,IN16B016,21,4590.0,0.004575163398692811
DNp55,IN06A039,3,656.0,0.004573170731707317
DNg30,IN06A039,3,656.0,0.004573170731707317
DNb06,IN06A039,3,656.0,0.004573170731707317
DNpe054,IN06A039,3,656.0,0.004573170731707317
DNxn165,IN06B035,17,3722.0,0.0045674368619022035
DNp19,IN06A076,3,660.0,0.004545454545454545
DNg06,IN19B080,3,660.0,0.004545454545454545
DNp57,IN06A076,3,660.0,0.004545454545454545
DNb07,IN06A076,3,660.0,0.004545454545454545
DNg35,IN06A076,3,660.0,0.004545454545454545
DNxn007,IN06A076,3,660.0,0.004545454545454545
DNg51,IN06B055,9,1982.0,0.004540867810292634
DNge084,IN06B055,9,1982.0,0.004540867810292634
DNg51,IN02A049,3,661.0,0.0045385779122541605
DNxn176,IN02A049,3,661.0,0.0045385779122541605
DNut037,IN02A049,3,661.0,0.0045385779122541605
DNge088,IN02A049,3,661.0,0.0045385779122541605
DNht001,IN12A035,7,1543.0,0.004536616979909268
DNxl102,IN12A015,11,2426.0,0.004534212695795548
DNp07,IN12A015,11,2426.0,0.004534212695795548
DNxn183,IN18B042,3,662.0,0.004531722054380665
DNxn155,IN18B042,3,662.0,0.004531722054380665
DNg05,w-cHIN,125,27612.0,0.004527017238881646
DNg99,IN02A026,5,1106.0,0.0045207956600361665
DNg41,IN07B081,11,2435.0,0.004517453798767967
DNut054,IN07B081,11,2435.0,0.004517453798767967
DNxn109,IN12A008,13,2881.0,0.004512322110378341
DNg106,IN06B016,29,6427.0,0.004512214096779213
DNxl115,IN06B027,4,887.0,0.004509582863585118
DNa05,IN03B043,3,666.0,0.0045045045045045045
DNg05,IN03B043,3,666.0,0.0045045045045045045
DNxn174,IN03B043,3,666.0,0.0045045045045045045
DNge049,IN17A029,8,1776.0,0.0045045045045045045
DNa08,IN03B043,3,666.0,0.0045045045045045045
DNp07,IN27X014,10,2222.0,0.004500450045004501
DNp13,IN12A002,3,667.0,0.004497751124437781
DNxl129,IN12A002,3,667.0,0.004497751124437781
DNa01,IN12A002,3,667.0,0.004497751124437781
DNxn112,IN11B016,6,1336.0,0.004491017964071856
DNg51,IN11B016,6,1336.0,0.004491017964071856
DNxl108,IN17A023,9,2005.0,0.004488778054862843
DNge050,IN04B084,5,1114.0,0.004488330341113106
DNxl113,IN04B084,5,1114.0,0.004488330341113106
DNde006,IN04B084,5,1114.0,0.004488330341113106
DNg110,IN12A058,3,669.0,0.004484304932735426
DNxn124,IN12A058,3,669.0,0.004484304932735426
DNut058,IN12A058,3,669.0,0.004484304932735426
DNut053,IN12A058,3,669.0,0.004484304932735426
DNb01,IN12A058,3,669.0,0.004484304932735426
DNxn142,IN12A058,3,669.0,0.004484304932735426
DNa09,IN11B014,11,2454.0,0.004482477587612062
DNp73,IN11B014,11,2454.0,0.004482477587612062
DNg79,IN11B017,16,3574.0,0.004476776720761052
DNp63,IN06A020,5,1117.0,0.004476275738585497
DNge095,IN06A020,5,1117.0,0.004476275738585497
DNut058,IN06A065,11,2458.0,0.004475183075671277
DNut050,IN06A065,11,2458.0,0.004475183075671277
DNxn142,IN06A065,11,2458.0,0.004475183075671277
DNpe054,IN06A094,14,3130.0,0.0044728434504792336
DNxn102,IN07B030,5,1118.0,0.004472271914132379
DNa02,IN06A002,20,4481.0,0.004463289444320465
DNg24,vMS12,5,1121.0,0.0044603033006244425
DNg07,vMS12,5,1121.0,0.0044603033006244425
DNut050,w-cHIN,123,27612.0,0.004454584963059539
DNp14,IN04B008,3,675.0,0.0044444444444444444
DNg74,IN04B008,3,675.0,0.0044444444444444444
DNp02,IN06B043,17,3831.0,0.004437483685721744
DNg07,IN01A017,9,2030.0,0.004433497536945813
DNg96,IN06B012,7,1580.0,0.004430379746835443
DNde006,IN06B012,7,1580.0,0.004430379746835443
DNg42,IN07B086,9,2033.0,0.004426955238563699
DNxn124,IN19B020,4,904.0,0.004424778761061947
DNg74,IN11B020,5,1130.0,0.004424778761061947
DNg106,IN19B020,4,904.0,0.004424778761061947
DNa02,IN06A004,7,1583.0,0.004421983575489577
DNnt013,IN06A004,7,1583.0,0.004421983575489577
DNg41,IN06A004,7,1583.0,0.004421983575489577
DNa12,IN06A004,7,1583.0,0.004421983575489577
DNg04,IN06A004,7,1583.0,0.004421983575489577
DNnt008,IN06A004,7,1583.0,0.004421983575489577
DNge020,IN06A004,7,1583.0,0.004421983575489577
DNge092,IN02A007,7,1584.0,0.004419191919191919
DNg10,IN02A007,7,1584.0,0.004419191919191919
DNb02,IN02A007,7,1584.0,0.004419191919191919
DNge081,IN17A020,22,4992.0,0.004407051282051282
DNa08,IN12A052,3,681.0,0.004405286343612335
DNge023,IN12A003,5,1135.0,0.004405286343612335
DNa06,IN12A003,5,1135.0,0.004405286343612335
DNxn176,IN12A003,5,1135.0,0.004405286343612335
DNp48,IN10B006,10,2272.0,0.0044014084507042256
DNge142,IN10B006,10,2272.0,0.0044014084507042256
DNxn142,IN05B032,7,1591.0,0.0043997485857950975
DNp41,IN03B019,7,1593.0,0.004394224733207784
DNpe053,IN03B086,4,911.0,0.0043907793633369925
DNut042,IN03B086,4,911.0,0.0043907793633369925
DNg04,IN07B092,4,912.0,0.0043859649122807015
DNxl113,IN13B005,31,7073.0,0.004382864413968613
DNae005,IN13B005,31,7073.0,0.004382864413968613
DNb01,IN06B042,16,3652.0,0.004381161007667032
DNg108,IN17A030,7,1601.0,0.004372267332916927
DNpe005,IN19B075,4,915.0,0.004371584699453552
DNg26,IN19B077,6,1375.0,0.004363636363636364
DNp18,IN19A016,23,5271.0,0.00436349838740277
DNa10,IN06B077,15,3442.0,0.004357931435212086
DNxn168,IN06B016,28,6427.0,0.004356620507235102
DNg63,IN09A002,31,7124.0,0.004351487928130264
DNpe031,IN03A030,9,2069.0,0.0043499275012083135
DNge063,GFC2,30,6908.0,0.004342790966994789
DNxn109,IN06A116,10,2303.0,0.004342162396873643
DNut058,IN06A116,10,2303.0,0.004342162396873643
DNg08,IN03B081,3,691.0,0.004341534008683068
DNge084,IN03B081,3,691.0,0.004341534008683068
DNut037,IN06A044,14,3225.0,0.004341085271317829
DNg71,IN06A044,14,3225.0,0.004341085271317829
DNxn117,IN11A037,7,1613.0,0.0043397396156230625
DNge016,IN11A037,7,1613.0,0.0043397396156230625
DNut040,IN11A037,7,1613.0,0.0043397396156230625
DNxn142,IN06B038,10,2307.0,0.004334633723450368
DNae003,IN03B022,10,2308.0,0.004332755632582322
DNa09,IN03B022,10,2308.0,0.004332755632582322
DNb03,IN03B022,10,2308.0,0.004332755632582322
DNxl014,IN19A008,61,14103.0,0.0043253208537190665
DNut037,IN11B022,13,3006.0,0.004324683965402528
DNb02,IN11B022,13,3006.0,0.004324683965402528
DNp13,IN12A009,3,694.0,0.004322766570605188
DNg27,IN12A009,3,694.0,0.004322766570605188
DNge058,IN12A009,3,694.0,0.004322766570605188
DNp42,IN10B007,4,926.0,0.004319654427645789
DNd05,IN10B007,4,926.0,0.004319654427645789
DNp34,IN10B007,4,926.0,0.004319654427645789
DNxn143,IN10B007,4,926.0,0.004319654427645789
DNxl134,IN13A006,8,1852.0,0.004319654427645789
DNxn187,IN06B013,41,9496.0,0.004317607413647851
DNg90,IN04B092,3,695.0,0.004316546762589928
DNxl082,IN04B092,3,695.0,0.004316546762589928
DNge050,IN04B092,3,695.0,0.004316546762589928
DNg19,IN04B092,3,695.0,0.004316546762589928
DNxl121,IN08B078,7,1622.0,0.004315659679408138
DNut037,IN03B061,15,3479.0,0.004311583788444955
DNge114,IN03B061,15,3479.0,0.004311583788444955
DNg07,IN06B058,5,1163.0,0.004299226139294927
DNp22,IN06B058,5,1163.0,0.004299226139294927
DNae002,IN06B058,5,1163.0,0.004299226139294927
DNa02,IN12A054,16,3726.0,0.0042941492216854536
DNa05,IN06A082,4,932.0,0.004291845493562232
DNbe005,IN06A082,4,932.0,0.004291845493562232
DNut047,IN06A082,4,932.0,0.004291845493562232
DNxl134,IN20A.22A001,32,7461.0,0.0042889693070633965
DNg07,IN06A061,5,1166.0,0.004288164665523156
DNg97,IN19A006,27,6308.0,0.004280279010779962
DNp31,IN12A061,12,2805.0,0.0042780748663101605
DNp18,IN12A001,24,5614.0,0.004275026718916993
DNpe054,IN06A057,4,937.0,0.004268943436499467
DNut040,IN06A057,4,937.0,0.004268943436499467
DNg42,IN03B059,3,703.0,0.004267425320056899
DNp53,IN03B059,3,703.0,0.004267425320056899
DNg110,IN06B066,17,3985.0,0.004265997490589712
DNae003,IN03B080,4,938.0,0.0042643923240938165
DNxn172,IN18B034,5,1174.0,0.004258943781942078
DNxl134,IN18B034,5,1174.0,0.004258943781942078
DNxl134,IN04B006,10,2348.0,0.004258943781942078
DNxn176,IN03B066,32,7517.0,0.0042570174271650925
DNg108,IN03A003,4,940.0,0.00425531914893617
DNxn007,AN18B020,6,1411.0,0.004252303330970942
DNge014,AN18B020,6,1411.0,0.004252303330970942
DNpe010,AN18B020,6,1411.0,0.004252303330970942
DNg01,AN18B020,6,1411.0,0.004252303330970942
DNg74,AN18B020,6,1411.0,0.004252303330970942
DNg37,IN13B005,30,7073.0,0.004241481690937367
DNa06,IN06A013,4,945.0,0.004232804232804233
DNp31,IN06A013,4,945.0,0.004232804232804233
DNa09,IN06A013,4,945.0,0.004232804232804233
DNg93,IN17A064,18,4255.0,0.004230317273795535
DNg74,IN17A064,18,4255.0,0.004230317273795535
DNb05,IN08B083,14,3312.0,0.004227053140096618
DNge035,IN19A010,24,5680.0,0.004225352112676056
DNa10,IN11A028,10,2369.0,0.004221190375685944
DNpe055,IN11A028,10,2369.0,0.004221190375685944
DNxn102,IN11A028,10,2369.0,0.004221190375685944
DNge090,IN11A028,10,2369.0,0.004221190375685944
DNut054,IN11A028,10,2369.0,0.004221190375685944
DNg02,IN03B052,3,711.0,0.004219409282700422
DNa07,IN03B052,3,711.0,0.004219409282700422
DNp63,IN03B052,3,711.0,0.004219409282700422
DNge014,IN03B052,3,711.0,0.004219409282700422
DNxn122,IN18B020,20,4749.0,0.004211412929037693
DNxn151,IN18B020,20,4749.0,0.004211412929037693
DNp16,IN21A017,4,950.0,0.004210526315789474
DNg74,IN21A017,4,950.0,0.004210526315789474
DNb09,IN21A017,4,950.0,0.004210526315789474
DNg37,IN17A020,21,4992.0,0.004206730769230769
DNp19,IN00A056,9,2140.0,0.004205607476635514
DNp49,IN06B047,27,6425.0,0.004202334630350194
DNxl117,IN14B007,19,4522.0,0.004201680672268907
DNg07,IN14B007,19,4522.0,0.004201680672268907
DNge035,GFC2,29,6908.0,0.0041980312680949625
DNp02,IN11A025,3,715.0,0.004195804195804196
DNp49,IN11A025,3,715.0,0.004195804195804196
DNxl132,IN11A025,3,715.0,0.004195804195804196
DNp04,IN11A025,3,715.0,0.004195804195804196
DNg59,IN11A025,3,715.0,0.004195804195804196
DNxl106,IN16B018,15,3576.0,0.0041946308724832215
DNge006,IN11B011,5,1193.0,0.004191114836546521
DNut053,IN11A018,5,1195.0,0.0041841004184100415
DNge084,IN11A018,5,1195.0,0.0041841004184100415
DNxn122,IN13A013,24,5743.0,0.0041790005223750655
DNa16,IN03B070,6,1436.0,0.004178272980501393
DNpe054,IN12A043,4,963.0,0.004153686396677051
DNp26,IN12A043,4,963.0,0.004153686396677051
DNg27,IN03B024,5,1205.0,0.004149377593360996
DNxn112,IN06A097,3,723.0,0.004149377593360996
DNg02,IN03B024,5,1205.0,0.004149377593360996
DNge091,IN06A097,3,723.0,0.004149377593360996
DNp57,IN06A097,3,723.0,0.004149377593360996
DNb03,IN07B026,5,1208.0,0.0041390728476821195
DNpe004,IN07B026,5,1208.0,0.0041390728476821195
SA_DMT_DMetaN_6,IN07B026,5,1208.0,0.0041390728476821195
DNxn106,IN07B033,9,2175.0,0.004137931034482759
DNp10,IN03B066,31,7517.0,0.004123985632566184
DNp53,IN16B062,4,972.0,0.00411522633744856
DNge129,IN09A006,6,1459.0,0.00411240575736806
DNut058,IN12A050,9,2192.0,0.004105839416058394
DNp31,IN07B031,5,1220.0,0.004098360655737705
DNpe055,IN07B031,5,1220.0,0.004098360655737705
DNg26,IN11B021,6,1465.0,0.004095563139931741
DNxn125,w-cHIN,113,27612.0,0.004092423583949008
DNa06,IN07B083,4,979.0,0.0040858018386108275
DNge118,IN07B083,4,979.0,0.0040858018386108275
DNa06,INXXX023,10,2449.0,0.004083299305839118
DNg90,INXXX044,11,2697.0,0.004078605858361142
DNxn151,IN07B012,5,1226.0,0.004078303425774877
DNp48,IN03B071,3,737.0,0.004070556309362279
DNg70,IN03B071,3,737.0,0.004070556309362279
DNxn187,IN03B071,3,737.0,0.004070556309362279
DNp41,IN06A065,10,2458.0,0.0040683482506102524
DNg79,IN06A065,10,2458.0,0.0040683482506102524
DNxn187,IN06B077,14,3442.0,0.004067402672864613
DNxn163,IN06B077,14,3442.0,0.004067402672864613
DNnt020,IN06A075,7,1721.0,0.004067402672864613
DNa05,IN06A090,4,985.0,0.0040609137055837565
DNg91,IN06A090,4,985.0,0.0040609137055837565
untyped_720575941434874912,IN19A142,7,1725.0,0.004057971014492754
DNge015,IN19A142,7,1725.0,0.004057971014492754
DNg06,IN19A142,7,1725.0,0.004057971014492754
DNxn142,IN19A003,18,4442.0,0.00405222872579919
DNge007,IN19A003,18,4442.0,0.00405222872579919
DNb05,IN27X014,9,2222.0,0.004050405040504051
DNae003,IN19B105,4,989.0,0.004044489383215369
DNxn117,IN19B105,4,989.0,0.004044489383215369
DNxn112,IN19B105,4,989.0,0.004044489383215369
DNxn187,IN12B015,14,3462.0,0.004043905257076834
DNg110,IN06B055,8,1982.0,0.004036326942482341
DNg37,IN04B102,11,2730.0,0.00402930402930403
DNxn144,IN03B061,14,3479.0,0.004024144869215292
DNp02,IN11A027,7,1742.0,0.004018369690011481
DNp51,IN06A002,18,4481.0,0.004016960499888418
DNg108,IN20A.22A009,3,748.0,0.004010695187165776
DNg72,IN20A.22A009,3,748.0,0.004010695187165776
DNg74,IN20A.22A009,3,748.0,0.004010695187165776
DNg109,IN20A.22A009,3,748.0,0.004010695187165776
DNxl080,IN11A001,26,6489.0,0.004006780705809832
DNxn142,IN13A013,23,5743.0,0.004004875500609437
DNg02,IN13A013,23,5743.0,0.004004875500609437
DNxn125,IN18B020,19,4749.0,0.004000842282585807
DNp03,IN00A047,4,1000.0,0.004
DNp63,IN00A057,10,2502.0,0.003996802557953637
DNa09,IN03B074,5,1251.0,0.003996802557953637
DNut040,IN00A057,10,2502.0,0.003996802557953637
DNpe045,IN18B038,8,2002.0,0.003996003996003996
DNpe042,IN12A036,20,5008.0,0.003993610223642172
DNp51,IN06B052,7,1753.0,0.003993154592127781
DNp28,IN11B022,12,3006.0,0.003992015968063872
DNp47,IN12A006,4,1002.0,0.003992015968063872
DNxl112,IN12A006,4,1002.0,0.003992015968063872
DNfl038,IN14B004,13,3263.0,0.00398406374501992
DNxn122,IN14B004,13,3263.0,0.00398406374501992
DNge093,w-cHIN,110,27612.0,0.0039837751702158485
DNp53,IN16B092,3,754.0,0.003978779840848806
DNg106,IN16B092,3,754.0,0.003978779840848806
DNxn117,IN16B092,3,754.0,0.003978779840848806
DNg07,IN12A060,3,756.0,0.003968253968253968
DNa02,IN12A060,3,756.0,0.003968253968253968
DNp19,IN12A060,3,756.0,0.003968253968253968
DNxn109,IN12A060,3,756.0,0.003968253968253968
DNae002,IN12A060,3,756.0,0.003968253968253968
DNxn112,IN12A060,3,756.0,0.003968253968253968
DNxn124,IN12A060,3,756.0,0.003968253968253968
DNp17,IN12A060,3,756.0,0.003968253968253968
DNg74,IN21A012,11,2775.0,0.003963963963963964
DNge053,IN10B006,9,2272.0,0.003961267605633803
DNxn127,IN06B059,15,3791.0,0.003956739646531258
DNge128,INXXX095,6,1517.0,0.003955174686882004
DNp06,IN18B032,14,3542.0,0.003952569169960474
DNg02,IN03B053,6,1519.0,0.003949967083607637
DNg108,IN17A029,7,1776.0,0.003941441441441441
DNxn125,IN12A063,11,2793.0,0.003938417472252059
DNa04,IN07B086,8,2033.0,0.003935071323167732
DNb05,IN12A012,21,5345.0,0.0039289055191768
DNp13,IN17B004,16,4077.0,0.003924454255580083
DNge089,IN12A061,11,2805.0,0.00392156862745098
DNg08,IN12A061,11,2805.0,0.00392156862745098
DNg98,IN18B017,6,1531.0,0.003919007184846506
pIP9,IN18B017,6,1531.0,0.003919007184846506
DNg06,IN12A001,22,5614.0,0.003918774492340577
DNg105,IN12A001,22,5614.0,0.003918774492340577
DNpe004,IN06A116,9,2303.0,0.0039079461571862786
DNg08,IN06A116,9,2303.0,0.0039079461571862786
DNg32,IN06A070,5,1280.0,0.00390625
DNxl082,IN19A017,4,1024.0,0.00390625
DNge073,IN19A017,4,1024.0,0.00390625
DNxn187,IN19A017,4,1024.0,0.00390625
DNp46,IN19A017,4,1024.0,0.00390625
DNp60,IN19A017,4,1024.0,0.00390625
DNxl130,IN19A017,4,1024.0,0.00390625
DNa09,IN06A008,5,1281.0,0.0039032006245121
DNxl087,IN19A008,55,14103.0,0.0038998794582712896
DNge037,IN19A008,55,14103.0,0.0038998794582712896
DNit003,IN03B022,9,2308.0,0.00389948006932409
DNp03,IN06B013,37,9496.0,0.0038963774220724516
DNg79,IN06B019,15,3852.0,0.003894080996884735
DNg15,IN16B020,4,1033.0,0.003872216844143272
DNp18,IN16B020,4,1033.0,0.003872216844143272
DNge118,IN18B039,6,1551.0,0.0038684719535783366
DNa05,IN18B039,6,1551.0,0.0038684719535783366
DNg27,IN17A069,3,776.0,0.003865979381443299
DNge049,IN16B069,3,776.0,0.003865979381443299
DNge048,IN17A069,3,776.0,0.003865979381443299
DNxn163,IN16B069,3,776.0,0.003865979381443299
DNg97,IN16B069,3,776.0,0.003865979381443299
DNxl130,IN16B069,3,776.0,0.003865979381443299
DNg74,IN16B069,3,776.0,0.003865979381443299
DNge140,IN17A039,16,4143.0,0.003861935795317403
DNxn142,IN02A043,4,1036.0,0.003861003861003861
DNb04,IN02A043,4,1036.0,0.003861003861003861
DNp57,IN02A043,4,1036.0,0.003861003861003861
DNxn122,IN02A043,4,1036.0,0.003861003861003861
DNge148,IN19B070,6,1555.0,0.0038585209003215433
DNg03,IN03B046,3,779.0,0.0038510911424903724
DNge093,IN08B088,4,1040.0,0.0038461538461538464
DNa05,IN19A026,8,2082.0,0.0038424591738712775
DNxn124,IN16B014,11,2866.0,0.0038381018841591066
DNa04,IN06B042,14,3652.0,0.0038335158817086527
DNp34,IN04B006,9,2348.0,0.0038330494037478705
DNa16,IN19A003,17,4442.0,0.003827104907699235
DNg02,IN03B005,25,6539.0,0.00382321455880104
DNp08,IN08B075,3,786.0,0.003816793893129771
DNp31,IN06A019,23,6028.0,0.0038155275381552755
DNbe005,IN11A035,5,1312.0,0.0038109756097560975
DNge095,IN11A035,5,1312.0,0.0038109756097560975
DNxn110,IN11A035,5,1312.0,0.0038109756097560975
DNp17,IN11A035,5,1312.0,0.0038109756097560975
DNp06,IN11A019,7,1841.0,0.0038022813688212928
untyped_720575941434874912,IN06B053,5,1316.0,0.003799392097264438
pIP9,IN06B053,5,1316.0,0.003799392097264438
DNp51,IN11A028,9,2369.0,0.003799071338117349
DNg08,IN11A028,9,2369.0,0.003799071338117349
DNge140,IN12B014,4,1053.0,0.003798670465337132
DNxn174,IN06B012,6,1580.0,0.0037974683544303796
DNxn163,IN06B012,6,1580.0,0.0037974683544303796
DNge049,IN21A001,17,4479.0,0.003795490064746595
DNp16,IN07B019,7,1845.0,0.003794037940379404
DNxn125,IN06A002,17,4481.0,0.0037937960276723946
DNb06,IN06A002,17,4481.0,0.0037937960276723946
DNge010,IN13A038,3,791.0,0.0037926675094816687
