dn_group,muscle,indirect_fraction
DNg39,hg3,3.060745141107182e-05
DNxl127,b2,3.054576921721253e-05
DNp55,DLM5,3.0514260216317592e-05
DNge142,b2,3.045516770899478e-05
DNbe007,hg3,3.0453382193098954e-05
DNg70,hg3,3.0444322545255074e-05
DNxn143,hg2,3.0442447252920765e-05
DNxl022,hg1,3.0426579864178365e-05
DNxl022,hg4,3.0416803143294967e-05
DNae001,hg4,3.0416803143294967e-05
DNa01,hg1,3.0392504725913882e-05
DNp70,DVM1A,3.0249570316856093e-05
DNit003,b1,3.0235328413360804e-05
DNae001,hg1,3.0129828274643183e-05
DNg12,hg2,3.0111712291338024e-05
DNae001,i1,3.0096968319295557e-05
DNge048,hg2,3.009690117035136e-05
DNg100,hg4,3.0064442576495446e-05
DNxl105,i2,3.0035185012983923e-05
DNpe016,b3,3.0006139609177446e-05
DNg59,DVM1A,2.9975106171907868e-05
DNge111,hg1,2.9961320264783443e-05
DNge006,b2,2.9924511146802856e-05
DNg92,b1,2.9761007994499812e-05
DNpe042,DLM1,2.9748898239473037e-05
DNxn173,DVM1A,2.9727057438169108e-05
untyped_720575941434874912,iii4,2.966750359527893e-05
DNge010,iii3,2.9492400856055738e-05
DNp23,iii1,2.9459566744642973e-05
DNg90,hg2,2.943934386128374e-05
DNxl114,iii3,2.9333173164895738e-05
DNg68,iii3,2.9333173164895738e-05
DNd04,iii3,2.9333173164895738e-05
DNxn106,i2,2.924861420892871e-05
DNd05,hg2,2.91779642320858e-05
DNge037,hg2,2.9113268080795143e-05
DNg53,DVM1A,2.9052912933472616e-05
pIP9,iii1,2.9002283097063666e-05
DNxn151,DVM1A,2.898921053480046e-05
DNp01,iii4,2.8962322479520428e-05
DNpe016,DLM1,2.8960013444868483e-05
DNa03,b2,2.8930464088095518e-05
DNpe025,iii1,2.8897423389010237e-05
DNa01,b2,2.8882225602599863e-05
DNp103,DVM2A,2.884209465279982e-05
DNg100,iii1,2.8809094330318328e-05
DNxn170,hg4,2.8789117713504297e-05
DNg100,i1,2.8713629402756508e-05
DNb06,iii1,2.8660484086988397e-05
DNp23,DVM1A,2.864932745703795e-05
DNxn113,iii4,2.8642214546220136e-05
DNp67,DVM2A,2.86419397500089e-05
DNut062,ps1,2.86193820319073e-05
DNge115,hg2,2.851247372849288e-05
DNxl111,hg1,2.8497007814179508e-05
DNa11,iii4,2.8419195559884384e-05
DNpe052,iii1,2.8380047536579625e-05
DNxl022,b2,2.8360938485361482e-05
DNp42,DVM1A,2.8329694950461424e-05
DNit003,hg1,2.826262003061545e-05
DNxl014,hg2,2.8261650729779116e-05
DNxl049,DVM3A,2.823318255744607e-05
DNge032,i1,2.8219861280299374e-05
DNxl121,iii3,2.821494389607367e-05
DNge006,i2,2.8197069492310433e-05
untyped_720575941606629485,DVM3A,2.813496485088653e-05
DNxn175,b2,2.8125230234915947e-05
DNge099,i2,2.8112330956115172e-05
DNge046,i2,2.8108005947634315e-05
DNg13,hg2,2.8084786584418887e-05
DNg94,DLM1,2.7974113731524175e-05
DNpe012,DVM1A,2.7962252642953132e-05
DNge073,hg1,2.7948238968922257e-05
DNp57,DVM3A,2.786000348250044e-05
DNpe014,i2,2.780841324689803e-05
DNxn127,hg1,2.7803640540990547e-05
DNp60,b2,2.7761269122773096e-05
DNp66,DVM3A,2.7748338770334213e-05
DNg26,DVM1A,2.769929643787048e-05
DNg11,b2,2.7698458533031973e-05
DNxl106,hg2,2.767245090224037e-05
DNp13,i1,2.7652640309692308e-05
DNut054,DVM2A,2.764101235207739e-05
DNa06,ps1,2.7601788107838513e-05
DNxn159,hg1,2.7581964782150514e-05
DNxl123,DVM3A,2.7573343065101472e-05
DNpe013,i1,2.7507227758798515e-05
DNp66,iii4,2.7497470071097086e-05
DNde005,hg2,2.7496865786938818e-05
DNxl021,iii4,2.7492983561486912e-05
DNxl113,b2,2.74910585163609e-05
DNg90,iii1,2.7460533236351868e-05
DNpe004,ps1,2.7382561720643517e-05
DNge115,iii4,2.7340247879157642e-05
DNxl134,DVM3A,2.7339755538022147e-05
DNg53,b2,2.7336222187929253e-05
DNp70,hg2,2.7252316383716866e-05
DNp37,b2,2.723090952284498e-05
DNb09,iii3,2.7227425748594923e-05
DNg59,ps1,2.7221719370684317e-05
DNge063,DLM5,2.7207461374207264e-05
DNg91,DVM3A,2.7117390567462213e-05
DNxn127,hg3,2.7099574734367766e-05
DNp57,i2,2.706213958564558e-05
DNit003,hg2,2.7007117512498065e-05
DNxl068,iii4,2.6868542292229847e-05
DNp72,DVM3A,2.681649853147746e-05
DNnt015,iii3,2.6778312533834336e-05
DNxl049,iii3,2.67531685784035e-05
DNxl105,iii3,2.67531685784035e-05
DNg93,hg4,2.6736213721814134e-05
DNxn173,iii4,2.6675255725402867e-05
DNge006,iii4,2.6656920342497203e-05
DNpe016,hg2,2.655827084901927e-05
untyped_720575941436586784,b1,2.6533205295949547e-05
DNa11,DVM1A,2.6426987896183525e-05
DNg84,iii4,2.6410777746239386e-05
DNg11,hg3,2.6410489586435906e-05
DNb09,i2,2.64032784690561e-05
DNge038,hg2,2.63827461061705e-05
DNge154,DVM1A,2.635573089915093e-05
DNpe011,iii3,2.635398324397274e-05
DNxn104,iii3,2.635398324397274e-05
DNnt020,b1,2.630095835379445e-05
DNp55,iii4,2.6288443838651507e-05
DNp51,DVM3A,2.6249587097777494e-05
DNp16,DVM2A,2.624043171574542e-05
DNge046,i1,2.622294473804583e-05
DNp13,b3,2.6196020238105508e-05
DNge152,hg4,2.617530859731203e-05
untyped_720575941434874912,iii3,2.606681545439424e-05
DNg71,DVM3A,2.6021738423322326e-05
DNp57,DLM1,2.5922610303334657e-05
DNxn131,hg4,2.5842983640578773e-05
DNxn176,DVM3A,2.5824704687413154e-05
DNxn127,hg4,2.5794229341651844e-05
DNge154,hg2,2.5777414141567262e-05
DNa01,DVM1A,2.577216739001075e-05
DNg53,hg3,2.5743458802035545e-05
DNit003,iii4,2.5737031102345306e-05
DNp34,ps1,2.5722854852118477e-05
DNxn136,DVM2A,2.571300365143309e-05
DNxl134,b2,2.570686194594088e-05
DNge015,b1,2.563723864646527e-05
MDN,iii1,2.555342984888353e-05
DNxl049,DVM1A,2.5510167627552658e-05
DNg01,DVM2A,2.5492399815407702e-05
DNxl092,iii4,2.548742425278718e-05
DNpe053,hg2,2.5477892642074688e-05
DNp04,DVM3A,2.546518879116275e-05
DNxn111,hg1,2.5455795529464812e-05
DNp60,b1,2.5437351850745795e-05
DNge048,i2,2.5391142260556282e-05
DNpe032,iii4,2.5118336192399185e-05
DNxn112,b2,2.5096172694347034e-05
DNxn116,hg2,2.5075365505125528e-05
DNge046,iii4,2.5071299025349103e-05
DNg75,DVM3A,2.506230828073542e-05
DNp15,DVM3A,2.5030221147692528e-05
DNxl112,hg4,2.5026796249968447e-05
DNxl134,hg1,2.5000658278724642e-05
DNxl104,hg3,2.49644907437216e-05
DNxl127,DVM1A,2.4932479730512183e-05
DNxl121,i2,2.4921874075408333e-05
DNxl082,i2,2.4897706949285593e-05
DNg97,hg4,2.485819951249895e-05
DNxn181,DLM1,2.4843022264544665e-05
DNpe001,b3,2.4842619050858166e-05
DNge117,hg4,2.4803901049647062e-05
DNp15,b3,2.4765824407018293e-05
untyped_720575941434874912,b1,2.4715090178869807e-05
DNge010,hg3,2.4706680489895793e-05
DNpe054,DVM3A,2.465439816853042e-05
DNg100,i2,2.4617171563054794e-05
DNg08,DVM2A,2.4605679759856933e-05
DNxn159,iii4,2.4595781895956182e-05
DNp27,hg2,2.458674178861927e-05
DNp44,hg2,2.458674178861927e-05
DNge118,i2,2.4579032946535084e-05
DNxl106,DVM3A,2.4546092106288476e-05
DNde006,hg3,2.4521111769043823e-05
DNxl120,hg4,2.4509934326252277e-05
DNxl113,ps1,2.4499294276998095e-05
DNnt017,b1,2.445315895727174e-05
DNxn171,ps1,2.4443349278932836e-05
DNxn116,iii4,2.4429299785182778e-05
DNp55,hg2,2.441122825658594e-05
DNxl021,hg3,2.4323212406042906e-05
DNge035,hg3,2.4263220859241358e-05
DNp01,b3,2.4251465940848217e-05
DNxn181,b1,2.4247126715484216e-05
DNge032,hg4,2.421545837629364e-05
DNxn165,hg1,2.420201950799465e-05
DNut042,DVM1A,2.4151893616874094e-05
DNge014,ps1,2.4130317285354888e-05
DNg94,hg3,2.4107985917112505e-05
DNg43,DVM3A,2.4102655400501225e-05
DNxl082,hg3,2.408388409725073e-05
DNp43,b1,2.407420637166276e-05
DNxl087,hg4,2.4067292282325474e-05
DNnt015,b3,2.400517691217027e-05
DNp15,DLM5,2.3970308392179187e-05
DNp45,hg3,2.3926139245019853e-05
DNxn179,DVM3A,2.386828169424876e-05
DNg91,iii1,2.385641526131747e-05
DNge012,b2,2.3786998977838672e-05
DNxn174,iii1,2.3764258555133082e-05
DNp17,i2,2.373869797166253e-05
DNxn110,b3,2.3737636979308692e-05
DNxn119,DLM5,2.3700387956024484e-05
DNge089,hg2,2.361680506845569e-05
DNp09,hg1,2.3603571664865464e-05
DNxl082,iii4,2.3603446624323975e-05
DNge092,DVM1A,2.3596260890085206e-05
DNge133,hg4,2.35864279010985e-05
DNp04,DLM5,2.3526533391326904e-05
DNxn171,DVM2A,2.3515763400065846e-05
DNxl102,iii4,2.3501061278084702e-05
DNg56,DVM1A,2.3500123565165843e-05
DNge081,hg4,2.3454697129068894e-05
DNg72,hg1,2.3439463775838714e-05
DNg17,iii3,2.343497126321112e-05
DNge048,iii4,2.3412948692983443e-05
DNxl082,iii1,2.3412513577649045e-05
DNbe007,iii1,2.3412513577649045e-05
DNg20,DLM1,2.3326288750387092e-05
DNb08,hg3,2.3293756769964777e-05
DNde005,iii4,2.3287584751798922e-05
DNge131,hg2,2.323140308274089e-05
DNg09,hg3,2.3218972781102433e-05
DNut062,DLM1,2.32154031550434e-05
DNp70,hg3,2.314679931520594e-05
DNg71,DVM1A,2.313069297438985e-05
DNp62,iii1,2.3097970932091965e-05
DNxl102,iii1,2.3097970932091965e-05
DNg10,hg2,2.309119074466444e-05
DNxl105,iii1,2.3082465724076054e-05
DNp64,hg3,2.3048279771691518e-05
DNxn112,i2,2.3031416965002866e-05
DNnt019,hg4,2.303129417080344e-05
DNp02,DVM1A,2.2992482705344086e-05
DNp35,hg2,2.2989592215234635e-05
DNge085,b2,2.297437928349237e-05
DNa03,b1,2.2957443459096393e-05
DNp64,i1,2.29515351381224e-05
DNg24,b3,2.29463320061663e-05
DNg35,hg4,2.2895398764167218e-05
DNit013,b3,2.2891016594393355e-05
DNge102,iii4,2.287379457398054e-05
DNg36,ps1,2.2803233501990365e-05
DNg90,b2,2.279963775194947e-05
DNut048,hg2,2.276220120279479e-05
DNa13,hg2,2.2756608427405883e-05
DNge140,iii3,2.274093560127198e-05
DNge032,i2,2.273291960942788e-05
DNxn125,DVM3A,2.270407425143686e-05
DNg53,i1,2.2665162768845647e-05
DNxl123,iii4,2.2658025089375414e-05
DNpe042,i2,2.2651053254845392e-05
DNxl075,hg2,2.2649601607102937e-05
DNge083,b1,2.2642541524403503e-05
DNge035,b1,2.2642541524403503e-05
DNge102,b1,2.2642541524403503e-05
DNp48,hg4,2.2625582606365035e-05
DNxn179,DVM2A,2.2613297661371204e-05
DNg30,b2,2.2562973485635417e-05
DNg59,DVM2A,2.2551528584615214e-05
DNxl112,hg2,2.2543071163959827e-05
untyped_720575941606629485,hg1,2.251869840121745e-05
DNge110,b1,2.2500705153195612e-05
DNxn168,DLM5,2.248426021484032e-05
DNxl129,b1,2.2459387220380475e-05
DNge128,DLM1,2.244339992273962e-05
DNxl115,iii4,2.2438639840803703e-05
DNg46,b2,2.2429809159849355e-05
DNge092,i2,2.234908562800609e-05
DNp43,hg1,2.2337595205828055e-05
DNge122,iii1,2.2335079369299902e-05
DNa06,DVM1A,2.221482690556127e-05
DNde006,ps1,2.2211261158473388e-05
DNut046,b1,2.2193278354383972e-05
DNge010,hg2,2.2145496971748377e-05
DNg100,iii3,2.2119300642041802e-05
DNxl105,b3,2.2092345033278747e-05
DNp64,DLM5,2.207607032276154e-05
DNg10,i1,2.207164325644291e-05
DNg70,b1,2.2054097651343618e-05
DNp48,b1,2.2054097651343618e-05
DNg30,hg2,2.2045744670827287e-05
DNb06,DVM3A,2.197945387361e-05
DNg60,DVM1A,2.1797517780830667e-05
DNnt017,iii4,2.1771294138454247e-05
DNge048,hg3,2.1748481572567518e-05
DNge010,b1,2.1693688481996762e-05
DNg35,b1,2.1693688481996762e-05
DNg10,hg1,2.1682868428834846e-05
DNg70,iii4,2.166485943181335e-05
DNxn157,DVM1A,2.1664253105062633e-05
DNg53,b3,2.1631206547629318e-05
DNge085,DVM1A,2.1538063912666225e-05
DNxn109,iii1,2.1537419505761943e-05
DNxl101,hg3,2.148058675014098e-05
DNge050,DVM1A,2.1419990643863324e-05
DNge006,ps1,2.1409348532101235e-05
DNxn131,hg3,2.1378245788607045e-05
DNge140,i1,2.1368180365200808e-05
DNg59,hg2,2.1367449772182918e-05
DNae003,iii1,2.1353573262599405e-05
DNg111,i2,2.13286773447681e-05
DNge035,hg4,2.131430859929576e-05
DNpe003,b3,2.129367347216414e-05
DNpe045,b3,2.129367347216414e-05
DNp44,DVM1A,2.12375409149394e-05
DNxn153,b2,2.1215407546346706e-05
DNg39,hg2,2.1187989547689797e-05
DNp04,ps1,2.11394758392339e-05
DNxn145,hg4,2.1016665752338685e-05
DNxn128,hg4,2.1016665752338685e-05
DNge133,DLM5,2.0987189908880648e-05
DNnt010,hg2,2.092421537799956e-05
DNxn157,DVM3A,2.0917379133720583e-05
DNxl127,hg2,2.090333594482512e-05
DNg56,b3,2.0862698668307864e-05
DNxn187,iii3,2.0846070074307217e-05
DNg38,hg4,2.084170632500215e-05
DNp65,DVM1A,2.077447232840286e-05
DNge015,b2,2.075155468357384e-05
DNxn189,i2,2.0723730624256717e-05
DNxn118,hg4,2.0670813452483175e-05
DNxl093,DLM5,2.0649213708308477e-05
DNxn175,hg2,2.0644276536097573e-05
DNp68,hg4,2.0643000804216904e-05
DNg56,ps1,2.0610729909053864e-05
DNg35,b2,2.060652802242794e-05
DNge010,b2,2.060652802242794e-05
DNge076,DVM1A,2.0571753203237366e-05
DNxn174,ps1,2.0544867438835197e-05
DNp04,DVM1A,2.0467849556757346e-05
DNp15,iii4,2.0445564524353857e-05
DNpe016,b1,2.0418395357290583e-05
DNpe004,iii3,2.0385547873532805e-05
DNxn159,hg4,2.0347019379366222e-05
DNa11,i1,2.0335721859875444e-05
DNxl086,i2,2.0318074620547864e-05
DNge003,i2,2.0318074620547864e-05
DNge007,hg3,2.0317524642757415e-05
DNg49,iii4,2.028481953715452e-05
DNg74,i1,2.0214895598413437e-05
DNxn115,b3,2.01288955449519e-05
DNg49,hg2,2.0051907690894956e-05
DNxn112,hg2,2.0028562105314015e-05
DNp37,i1,2.0026986239721137e-05
DNg105,b2,2.0023541361033605e-05
DNg26,iii4,2.0015741955476584e-05
DNge142,ps1,1.9983914151438752e-05
DNnt017,hg1,1.9974213509855628e-05
DNg13,iii4,1.9957844597134278e-05
DNpe054,ps1,1.9956031669132733e-05
DNxl086,hg2,1.992641459752201e-05
DNpe039,hg3,1.984936337765884e-05
DNxn189,hg1,1.982968960320495e-05
DNxn132,ps1,1.979490019846695e-05
DNxl049,hg1,1.9792191284259035e-05
DNxn113,b1,1.9761544035307295e-05
DNxl096,hg2,1.9699868906894548e-05
DNg51,i2,1.968377388194243e-05
DNge099,i1,1.96550245859883e-05
DNpe028,iii1,1.962988259716792e-05
DNde006,iii4,1.961713131761863e-05
DNge037,iii1,1.960125376579774e-05
DNg97,b2,1.9567560120395413e-05
DNg65,hg2,1.9512548441852763e-05
DNp12,ps1,1.9429462708874356e-05
DNg30,b3,1.9415737394173642e-05
DNxn104,iii4,1.9355614923085745e-05
DNg105,hg4,1.9351673521057965e-05
DNp51,DVM2A,1.9350088331896735e-05
DNp38,iii3,1.932500471961413e-05
DNg53,DVM3A,1.927659232684533e-05
DNpe003,hg4,1.924362584820748e-05
DNpe020,b3,1.9232265493507578e-05
DNxn173,b2,1.9214285282590465e-05
DNxn157,iii4,1.9213718460147435e-05
DNp01,hg1,1.9205979248437218e-05
DNpe016,hg1,1.913277655160671e-05
DNa06,b1,1.912327257534708e-05
DNxl014,iii1,1.9083718384738235e-05
SA_DMT_DMetaN_6,iii4,1.9069360713303058e-05
DNg44,DVM1A,1.9024449256464776e-05
DNge115,b2,1.901631526710243e-05
DNge089,DVM2A,1.900319599205321e-05
DNp23,ps1,1.8953927710318674e-05
DNge092,DLM5,1.8952854773750296e-05
DNp05,DVM3A,1.8889187095854558e-05
DNxl119,hg3,1.887924667151622e-05
DNge118,hg3,1.8811389425446825e-05
DNxl112,hg3,1.8792836926203215e-05
DNge118,hg2,1.876522298560532e-05
DNxl120,hg1,1.8749604439253616e-05
DNge004,hg2,1.874448170950175e-05
untyped_720575941436586784,hg3,1.8693586243886073e-05
pIP9,DLM5,1.8659959747185637e-05
DNxn177,hg3,1.8543537578182637e-05
DNbe007,i2,1.8506684679835575e-05
DNxl101,hg1,1.844020104187494e-05
DNg46,hg2,1.8361536403432183e-05
DNp48,i1,1.8359098083603907e-05
DNg08,iii1,1.8307624976370524e-05
DNp71,iii4,1.8302291763328892e-05
DNge148,iii4,1.8297031116875713e-05
DNp01,hg3,1.8295440938219968e-05
DNnt009,b3,1.8268443820881564e-05
DNxl129,ps1,1.8262533690375217e-05
DNut048,DVM1A,1.8243870006370414e-05
DNxl080,b1,1.8226974768001943e-05
DNpe025,DVM1A,1.819182112120652e-05
DNg93,i2,1.818849221738181e-05
DNg22,iii3,1.810524943602148e-05
DNpe010,hg1,1.8099623281582363e-05
DNxn119,hg2,1.80968423891223e-05
DNg37,b1,1.8084039775837902e-05
DNge131,iii4,1.8033935481384232e-05
DNge127,DVM1A,1.7980437284234753e-05
DNut051,b2,1.7965837969557088e-05
DNge083,iii1,1.791965779152926e-05
DNd02,b2,1.7905590201780198e-05
DNxl107,hg4,1.784285195924827e-05
DNp27,iii4,1.7799616957849246e-05
DNxn113,b3,1.7764683546501314e-05
DNg89,iii3,1.77264885787354e-05
DNg44,DVM3A,1.7660198038207605e-05
DNxl120,DVM2A,1.757720236852802e-05
DNxl123,DVM2A,1.757720236852802e-05
DNbe002,hg2,1.7510819497597078e-05
DNg105,iii4,1.7482063401312364e-05
DNxl056,iii4,1.7382206073021193e-05
DNpe014,b1,1.7380100480154243e-05
DNxl106,hg3,1.737046292515302e-05
DNp64,DLM1,1.7302064256295134e-05
DNge118,DVM2A,1.727563272004837e-05
DNge062,hg4,1.727347062810258e-05
DNpe039,hg4,1.72688143199895e-05
DNg55,hg1,1.72540245184042e-05
DNg13,DVM1A,1.7247029199220433e-05
DNg51,b3,1.7238565414986397e-05
DNxl014,hg3,1.7187461360992057e-05
DNxn159,b3,1.7175855186312194e-05
DNp45,i1,1.715010608474852e-05
DNut037,DVM3A,1.7137068163681248e-05
DNg43,DVM2A,1.7126383193309293e-05
DNnt008,iii4,1.7096267373432517e-05
DNge032,b3,1.7093561561189548e-05
DNa02,i2,1.7081795832795254e-05
DNp14,hg3,1.7065886511854695e-05
DNnt012,iii4,1.7063974470723463e-05
untyped_720575941606629485,iii4,1.706196666358307e-05
DNa01,iii1,1.7036163582403226e-05
DNg21,iii4,1.7025862735741195e-05
DNge044,b2,1.699071355559905e-05
DNxl115,DVM1A,1.6964343776771853e-05
DNpe016,hg4,1.6957765108530684e-05
DNp38,i1,1.6938349000174808e-05
DNxn127,DLM1,1.6902057277263128e-05
DNde006,hg2,1.684442732635082e-05
DNg100,hg3,1.6799606567824522e-05
DNg97,hg1,1.6791084874232536e-05
DNg30,ps1,1.6771700602234975e-05
DNp45,hg4,1.677013147853641e-05
DNxn154,i1,1.6769169808077618e-05
DNge095,hg3,1.676182731130363e-05
DNxn131,DLM5,1.6756206283914656e-05
DNxn111,iii4,1.675215737083275e-05
DNge054,hg3,1.6642993829147735e-05
DNa06,i2,1.660764903093682e-05
DNge102,b2,1.658273957913007e-05
DNpe012,DVM2A,1.6575342401882383e-05
DNg100,iii4,1.651998071024358e-05
DNp09,hg2,1.649819105893062e-05
DNg43,DVM1A,1.647541586089305e-05
DNxl120,b2,1.6450130648937632e-05
DNxl021,hg4,1.6355947629310913e-05
DNxl127,hg4,1.6347051285121645e-05
DNge063,DLM1,1.630600188047843e-05
DNnt011,DLM1,1.6304559509679627e-05
DNut046,DLM1,1.6304559509679627e-05
DNxn174,DVM1A,1.6302263137706175e-05
DNge104,hg2,1.6299630677534896e-05
DNxl100,DVM1A,1.6264535097479925e-05
DNa13,DVM1A,1.6236350862622422e-05
DNxn151,DVM3A,1.621581267342744e-05
DNp67,hg4,1.6132059976065886e-05
DNp55,b2,1.6116409632596726e-05
DNp09,ps1,1.6079270787854646e-05
DNp37,hg3,1.60680490282607e-05
DNge088,ps1,1.6046303836571346e-05
DNg10,b1,1.6030126029055722e-05
DNp68,DVM3A,1.5968679989022887e-05
DNxl107,iii1,1.5928168510921038e-05
DNp04,b3,1.5921311267954675e-05
DNxn112,b1,1.5890741330027112e-05
DNg87,b3,1.5885603322505705e-05
DNxn174,b3,1.5885603322505705e-05
DNb09,hg2,1.58705084920445e-05
DNa03,DVM1A,1.58624409124076e-05
DNg70,hg2,1.5859799373537926e-05
DNxl082,b2,1.5858158231678143e-05
DNpe022,iii1,1.585493662195919e-05
DNg35,hg2,1.5829647663702302e-05
DNp09,i1,1.5818803726879724e-05
DNg11,iii3,1.5812389946383645e-05
DNg62,i2,1.57646911487543e-05
DNxn110,hg4,1.5762499314254015e-05
DNxl072,hg4,1.5762499314254015e-05
DNg26,DLM1,1.57495531429887e-05
DNge099,b3,1.5744166647697222e-05
DNge063,i1,1.5702766079632466e-05
DNxl120,hg3,1.5686666484750685e-05
DNxn174,DLM5,1.5662428597751982e-05
DNut048,ps1,1.565215605024856e-05
DNg16,DVM1A,1.5645488388863422e-05
DNxn179,i1,1.5628687243034955e-05
DNxn119,DVM1A,1.5578330720689162e-05
DNnt012,hg3,1.5557026026059743e-05
DNae002,DVM2A,1.5548069448043535e-05
DNxl022,i2,1.5517247628062103e-05
DNxl118,i2,1.5517124254981393e-05
DNxn187,DVM3A,1.551090646270697e-05
DNxn177,b1,1.5433109163525485e-05
DNp04,DLM1,1.53620341778878e-05
DNa16,DVM3A,1.5323713446558547e-05
DNp16,DVM3A,1.5299566921425078e-05
DNfl030,b2,1.5291642200039146e-05
DNxl124,iii1,1.527595779061913e-05
DNxn187,DVM2A,1.5274382944339674e-05
DNge122,hg2,1.5263398214651923e-05
DNpe012,hg3,1.5237833591114612e-05
DNp16,DLM5,1.5236548913151333e-05
DNpe032,b2,1.5234301553377587e-05
DNpe025,i2,1.5218408669557835e-05
DNb08,hg4,1.5208401571647484e-05
DNfl041,hg3,1.5129994390134303e-05
DNge102,hg1,1.5117091989056856e-05
DNp44,iii1,1.5114122420073283e-05
DNut050,iii1,1.5097932855703298e-05
DNp05,DVM2A,1.509064580111563e-05
DNg42,DVM3A,1.5060063769957525e-05
DNg73,iii4,1.50522123616294e-05
DNg109,DVM1A,1.4999470050269517e-05
DNb08,hg1,1.4980660132391722e-05
DNxl093,DLM1,1.4962266615159746e-05
DNpe025,i1,1.4942036305086728e-05
DNge083,hg2,1.4940965485267096e-05
DNp09,DVM1A,1.4923817988585254e-05
DNpe016,DLM5,1.4922777868612078e-05
DNxn159,ps1,1.4854859905828826e-05
DNxl080,b3,1.4848099965914857e-05
DNde001,hg2,1.48295368158081e-05
DNpe039,DLM1,1.4827043783913167e-05
DNxl049,b2,1.4808235947490227e-05
DNg29,b2,1.4808235947490227e-05
DNxn152,DLM1,1.480293811329477e-05
DNg88,iii1,1.479858410966228e-05
DNae005,iii4,1.478382895703111e-05
DNpe025,DVM3A,1.477143378487579e-05
DNxl113,hg1,1.4752160833499952e-05
DNp63,iii1,1.4732858867342833e-05
DNge073,iii1,1.4727146146843035e-05
DNxn155,b1,1.4644771173343897e-05
DNge095,DVM1A,1.4632208499398642e-05
DNg49,hg1,1.451809042356477e-05
DNg87,iii4,1.4516827423697564e-05
DNge014,DLM5,1.4507408438306532e-05
DNg89,i1,1.448485925058394e-05
DNd05,hg3,1.4416923358228899e-05
DNxn110,b2,1.4398782086363541e-05
DNxl125,b2,1.4389313124644102e-05
untyped_720575941436586784,iii1,1.435169123519427e-05
DNb04,b1,1.4345293830741182e-05
DNxl101,hg4,1.4334235410045505e-05
DNp43,DLM5,1.431010773108182e-05
DNit003,hg3,1.4276781024263537e-05
DNnt013,iii4,1.4267095169715049e-05
DNpe003,iii4,1.4266336453891832e-05
DNpe016,i1,1.4247000096174477e-05
DNg35,DVM1A,1.4244517125604207e-05
DNpe025,hg4,1.4212358264498999e-05
DNxl105,ps1,1.4138655898411707e-05
DNnt017,DLM5,1.4131154357233666e-05
DNp12,DVM2A,1.3963942105677933e-05
DNge148,i2,1.3955592533384767e-05
DNg88,DVM1A,1.3923090396168824e-05
untyped_720575941436586784,DVM3A,1.3912630753126314e-05
DNg97,DVM3A,1.391003921174844e-05
DNpe032,hg3,1.3903796187935594e-05
DNp48,iii4,1.3886822397460694e-05
DNut042,iii1,1.3881537334746376e-05
DNp64,DVM3A,1.3866299606617797e-05
DNa13,b3,1.3865431017729117e-05
DNxl107,b2,1.3843258049543083e-05
DNde005,hg3,1.3828899634456088e-05
DNge020,iii4,1.3824383041431832e-05
DNpe054,DVM2A,1.3820506176038695e-05
DNp09,b2,1.379783133163974e-05
DNg15,DVM1A,1.3779695292653985e-05
DNge139,hg3,1.3745555187893737e-05
DNg94,b3,1.3714501573174351e-05
DNp15,i2,1.3712499990981984e-05
DNge094,DLM1,1.3707558380327955e-05
DNxn172,i1,1.3706560019396166e-05
DNg56,hg1,1.3684686766839228e-05
DNxn117,DLM1,1.3667164229778302e-05
DNp44,b2,1.366119680228163e-05
DNa12,DLM1,1.365463112416556e-05
DNge131,i2,1.363907746171494e-05
DNxn126,iii4,1.3621774411983105e-05
DNxl073,hg3,1.3616994951120873e-05
DNfl012,hg3,1.3616994951120873e-05
DNxl111,iii4,1.3613132529763932e-05
DNxn165,hg2,1.3611491763494166e-05
DNg109,i1,1.3583258046419714e-05
DNg87,i1,1.354155983744401e-05
DNg36,DVM1A,1.3498510101947498e-05
DNa01,ps1,1.3420285455321448e-05
DNxl111,i2,1.3407910667293703e-05
DNxl049,hg3,1.3378028394251163e-05
DNnt017,ps1,1.337777627120335e-05
DNge063,b2,1.3374206796849824e-05
DNpe001,DLM5,1.3322429020691743e-05
DNge117,iii4,1.3263482899018407e-05
DNge088,DLM5,1.3260692170710354e-05
DNpe032,iii1,1.3202365863962824e-05
DNg75,DVM2A,1.3182901776396015e-05
DNpe001,hg3,1.317346716419618e-05
DNxn126,hg2,1.3128755083073924e-05
DNpe045,hg2,1.3128755083073924e-05
DNge139,hg2,1.3128755083073924e-05
DNxn104,hg3,1.3085183921784708e-05
DNge050,b2,1.3082257470957894e-05
DNpe012,b2,1.3065401636971229e-05
DNxl112,DVM2A,1.3041966148852305e-05
DNg96,hg2,1.3011391349955368e-05
DNxl049,hg4,1.3010490115797022e-05
DNg55,ps1,1.2993283852676731e-05
