source,target,weight,neuropil,nt_type,target_total_input,shrec_score
720575941594160421,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941594160421,720575941565105206,10,VNC_WTct_L,,1775,0.5633802816901409
720575941594160421,720575941566847847,13,VNC_WTct_L,,1840,0.7065217391304348
720575941594160421,720575941573368719,2,VNC_WTct_R,,371,0.5390835579514826
720575941594160421,720575941583644382,49,VNC_WTct_R,,3889,1.259964001028542
720575941594160421,720575941590220684,3,VNC_WTct_L,,648,0.4629629629629629
720575941594160421,720575941596050112,58,VNC_WTct_R,,5583,1.0388679921189323
720575941594160421,720575941597489344,38,VNC_WTct_R,,1757,2.1627774615822424
720575941594160421,720575941603635190,35,VNC_WTct_R,,2413,1.4504765851636967
720575941594160421,720575941614289683,5,VNC_WTct_L,,593,0.8431703204047217
720575941594160421,720575941624985226,14,VNC_WTct_R,,738,1.8970189701897018
720575941594160421,720575941640465439,20,VNC_WTct_L,,4273,0.468055230517201
720575941594160421,720575941640465439,27,VNC_WTct_R,,4273,0.6318745611982214
720575941594160421,720575941645403000,38,VNC_WTct_L,,5129,0.740885162799766
720575941594160421,720575941645403000,26,VNC_WTct_R,,5129,0.5069214271787873
720575941594213927,720575941483845954,19,VNC_HTct_L,,3549,0.5353620738236123
720575941594515158,720575941456201887,22,VNC_HTct_L,,5339,0.4120621839295748
720575941594821334,720575941489673420,31,VNC_IntTct_L,,3793,0.8172950171368311
720575941594821334,720575941489673420,28,VNC_WTct_L,,3793,0.738201950962299
720575941594870230,720575941629172716,18,VNC_HTct_R,,4097,0.4393458628264584
720575941594870230,720575941629172716,70,VNC_WTct_R,,4097,1.7085672443251159
720575941595021681,720575941542412805,22,VNC_WTct_L,,4250,0.5176470588235295
720575941595757724,720575941487139138,4,VNC_WTct_R,,905,0.44198895027624313
720575941595757724,720575941499558369,6,VNC_WTct_R,,929,0.6458557588805167
720575941595757724,720575941530190027,8,VNC_WTct_R,,680,1.1764705882352942
720575941595757724,720575941542328837,5,VNC_WTct_L,,481,1.0395010395010396
720575941595757724,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941595757724,720575941565105206,8,VNC_WTct_L,,1775,0.4507042253521127
720575941595757724,720575941566847847,14,VNC_WTct_L,,1840,0.7608695652173914
720575941595757724,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941595757724,720575941590220684,9,VNC_WTct_L,,648,1.3888888888888888
720575941595757724,720575941614289683,4,VNC_WTct_L,,593,0.6745362563237773
720575941595757724,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941595972465,720575941565378919,9,VNC_unassigned_L,,2178,0.4132231404958678
720575941596078961,720575941521196211,14,VNC_WTct_L,,2190,0.6392694063926941
720575941596078961,720575941624155644,67,VNC_WTct_L,,5692,1.1770906535488406
720575941600259369,720575941560383347,16,VNC_WTct_L,,1027,1.557935735150925
720575941600259369,720575941565105206,12,VNC_WTct_L,,1775,0.676056338028169
720575941600370985,720575941459347411,63,VNC_WTct_L,,6237,1.0101010101010102
720575941601088441,720575941474574132,27,VNC_HTct_R,,4303,0.6274692075296305
720575941601088441,720575941474574132,24,VNC_WTct_R,,4303,0.5577504066930049
720575941601153270,720575941542412805,22,VNC_WTct_L,,4250,0.5176470588235295
720575941601266678,720575941519783640,17,VNC_WTct_L,,3546,0.47941342357586014
720575941601266678,720575941640465439,19,VNC_WTct_L,,4273,0.444652468991341
720575941602987510,720575941643100754,99,VNC_WTct_R,,8670,1.1418685121107266
720575941603749817,720575941534583786,25,VNC_WTct_L,,5271,0.474293302978562
720575941603749817,720575941645041313,68,VNC_WTct_L,,6617,1.02765603747922
720575941603916222,720575941463144336,20,VNC_WTct_R,,4549,0.4396570674873599
720575941603916222,720575941479034563,23,VNC_WTct_R,,5233,0.4395184406650105
720575941603916222,720575941487139138,12,VNC_WTct_R,,905,1.3259668508287292
720575941603916222,720575941499558369,9,VNC_WTct_R,,929,0.9687836383207751
720575941603916222,720575941530190027,5,VNC_WTct_R,,680,0.7352941176470588
720575941603916222,720575941597489344,14,VNC_WTct_R,,1757,0.796812749003984
720575941604946797,720575941487139138,6,VNC_WTct_R,,905,0.6629834254143646
720575941604946797,720575941499558369,11,VNC_WTct_R,,929,1.1840688912809472
720575941604946797,720575941597489344,21,VNC_WTct_R,,1757,1.1952191235059761
720575941604946797,720575941624985226,7,VNC_WTct_R,,738,0.9485094850948509
720575941604989293,720575941542328837,4,VNC_WTct_L,,481,0.8316008316008316
720575941604989293,720575941590220684,3,VNC_WTct_L,,648,0.4629629629629629
720575941604989293,720575941614289683,6,VNC_WTct_L,,593,1.0118043844856661
720575941604997997,720575941513173763,43,VNC_HTct_R,,5531,0.7774362683059122
720575941604997997,720575941580669817,37,VNC_HTct_R,,6173,0.5993844160051839
720575941605598061,720575941458961604,7,VNC_HTct_R,,1340,0.5223880597014926
720575941605598061,720575941458961604,12,VNC_WTct_R,,1340,0.8955223880597015
720575941605598061,720575941458961604,10,VNC_unassigned_R,,1340,0.7462686567164178
720575941605602669,720575941507955269,32,VNC_WTct_L,,4269,0.7495900679315999
720575941605602669,720575941519783640,40,VNC_WTct_L,,3546,1.1280315848843767
720575941605602669,720575941519783640,22,VNC_unassigned_L,,3546,0.6204173716864072
720575941605602669,720575941534583786,62,VNC_WTct_L,,5271,1.1762473913868337
720575941605602669,720575941640465439,31,VNC_WTct_L,,4273,0.7254856073016616
720575941606544493,720575941645403000,21,VNC_WTct_L,,5129,0.4094365373367128
720575941606622317,720575941458961604,8,VNC_HTct_R,,1340,0.5970149253731344
720575941606622317,720575941458961604,13,VNC_WTct_R,,1340,0.9701492537313432
720575941607605101,720575941456201887,27,VNC_HTct_L,,5339,0.5057126802772055
720575941608817897,720575941549822781,20,VNC_HTct_R,,4270,0.468384074941452
720575941608817897,720575941549822781,19,VNC_WTct_R,,4270,0.44496487119437944
720575941608861929,720575941521196211,12,VNC_WTct_L,,2190,0.547945205479452
720575941608900585,720575941456201887,23,VNC_WTct_L,,5339,0.43079228319910096
720575941608991050,720575941521196211,31,VNC_WTct_L,,2190,1.4155251141552512
720575941608991050,720575941624155644,29,VNC_WTct_L,,5692,0.5094869992972593
720575941609001034,720575941513173763,23,VNC_NTct_R,,5531,0.4158380039775809
720575941609413862,720575941645041313,41,VNC_WTct_L,,6617,0.6196161402448239
720575941609422822,720575941472734048,10,VNC_WTct_R,,1616,0.6188118811881188
720575941609422822,720575941499558369,4,VNC_WTct_R,,929,0.4305705059203444
720575941609422822,720575941603635190,13,VNC_WTct_R,,2413,0.5387484459179445
720575941610008138,720575941565378919,11,VNC_WTct_L,,2178,0.5050505050505051
720575941610056166,720575941468288375,16,VNC_IntTct_R,,3743,0.42746460058776387
720575941610056166,720575941468288375,42,VNC_WTct_R,,3743,1.12209457654288
720575941610056166,720575941479658831,7,VNC_HTct_R,,1708,0.4098360655737705
720575941610056166,720575941479658831,9,VNC_WTct_R,,1708,0.5269320843091335
720575941610056166,720575941513173763,47,VNC_WTct_R,,5531,0.8497559211715784
720575941610056166,720575941516770670,36,VNC_HTct_R,,5918,0.6083136194660358
720575941610056166,720575941516770670,55,VNC_WTct_R,,5918,0.929368029739777
720575941610536924,720575941468288375,62,VNC_WTct_R,,3743,1.6564253272775848
720575941610536924,720575941516770670,79,VNC_WTct_R,,5918,1.3349104427171343
720575941610583260,720575941549822781,19,VNC_IntTct_R,,4270,0.44496487119437944
720575941610587612,720575941629172716,129,VNC_WTct_R,,4097,3.148645350256285
720575941610618982,720575941507955269,19,VNC_WTct_L,,4269,0.44506910283438744
720575941610618982,720575941519783640,32,VNC_WTct_L,,3546,0.9024252679075015
720575941610618982,720575941534583786,37,VNC_WTct_L,,5271,0.7019540884082717
720575941610618982,720575941542328837,3,VNC_WTct_L,,481,0.6237006237006237
720575941610618982,720575941565105206,9,VNC_WTct_L,,1775,0.5070422535211268
720575941610618982,720575941566847847,11,VNC_WTct_L,,1840,0.5978260869565217
720575941610618982,720575941573368719,4,VNC_WTct_L,,371,1.078167115902965
720575941610618982,720575941573368719,2,VNC_unassigned_L,,371,0.5390835579514826
720575941610618982,720575941590220684,6,VNC_WTct_L,,648,0.9259259259259258
720575941610618982,720575941640465439,26,VNC_WTct_L,,4273,0.6084717996723613
720575941610618982,720575941645403000,28,VNC_WTct_L,,5129,0.545915383115617
720575941610953446,720575941472734048,14,VNC_WTct_R,,1616,0.8663366336633664
720575941611056714,720575941472734048,9,VNC_WTct_R,,1616,0.5569306930693069
720575941611056714,720575941487139138,5,VNC_WTct_L,,905,0.5524861878453038
720575941611056714,720575941487139138,6,VNC_WTct_R,,905,0.6629834254143646
720575941611056714,720575941499558369,4,VNC_WTct_L,,929,0.4305705059203444
720575941611056714,720575941499558369,4,VNC_WTct_R,,929,0.4305705059203444
720575941611056714,720575941530190027,11,VNC_WTct_R,,680,1.6176470588235297
720575941611056714,720575941542328837,7,VNC_WTct_L,,481,1.4553014553014554
720575941611056714,720575941560383347,8,VNC_WTct_L,,1027,0.7789678675754625
720575941611056714,720575941565105206,8,VNC_WTct_L,,1775,0.4507042253521127
720575941611056714,720575941573368719,4,VNC_WTct_L,,371,1.078167115902965
720575941611056714,720575941590220684,13,VNC_WTct_L,,648,2.006172839506173
720575941611056714,720575941597489344,8,VNC_WTct_R,,1757,0.4553215708594195
720575941611056714,720575941603635190,10,VNC_WTct_R,,2413,0.4144218814753419
720575941611056714,720575941614289683,5,VNC_WTct_L,,593,0.8431703204047217
720575941611056714,720575941624985226,12,VNC_WTct_R,,738,1.6260162601626018
720575941611080010,720575941458961604,13,VNC_HTct_L,,1340,0.9701492537313432
720575941611080010,720575941565378919,231,VNC_HTct_L,,2178,10.606060606060606
720575941611080010,720575941565378919,11,VNC_HTct_R,,2178,0.5050505050505051
720575941611080010,720575941565378919,46,VNC_WTct_L,,2178,2.1120293847566574
720575941611080010,720575941565378919,9,VNC_unassigned_L,,2178,0.4132231404958678
720575941611645203,720575941565378919,14,VNC_WTct_L,,2178,0.642791551882461
720575941611914669,720575941489673420,21,VNC_IntTct_L,,3793,0.5536514632217242
720575941611914669,720575941489673420,195,VNC_WTct_L,,3793,5.141049301344582
720575941612027238,720575941459347411,68,VNC_WTct_L,,6237,1.0902677569344237
720575941612027238,720575941483845954,50,VNC_WTct_L,,3549,1.4088475626937165
720575941612053094,720575941580669817,57,VNC_HTct_R,,6173,0.9233759922242022
720575941612611993,720575941596050112,38,VNC_WTct_R,,5583,0.6806376500089558
720575941612696934,720575941472734048,10,VNC_WTct_R,,1616,0.6188118811881188
720575941612696934,720575941479034563,27,VNC_WTct_R,,5233,0.5159564303458819
720575941612696934,720575941487139138,4,VNC_WTct_R,,905,0.44198895027624313
720575941612696934,720575941499558369,4,VNC_WTct_R,,929,0.4305705059203444
720575941612696934,720575941530190027,13,VNC_WTct_R,,680,1.911764705882353
720575941612696934,720575941542328837,9,VNC_WTct_L,,481,1.8711018711018712
720575941612696934,720575941542328837,3,VNC_WTct_R,,481,0.6237006237006237
720575941612696934,720575941560383347,10,VNC_WTct_L,,1027,0.9737098344693282
720575941612696934,720575941565105206,19,VNC_WTct_L,,1775,1.0704225352112675
720575941612696934,720575941566847847,16,VNC_WTct_L,,1840,0.8695652173913043
720575941612696934,720575941573368719,7,VNC_WTct_L,,371,1.8867924528301887
720575941612696934,720575941573368719,5,VNC_unassigned_L,,371,1.3477088948787064
720575941612696934,720575941590220684,3,VNC_WTct_L,,648,0.4629629629629629
720575941612696934,720575941597489344,23,VNC_WTct_R,,1757,1.3090495162208309
720575941612696934,720575941603635190,11,VNC_WTct_R,,2413,0.45586406962287607
720575941612696934,720575941614289683,6,VNC_WTct_L,,593,1.0118043844856661
720575941612696934,720575941624985226,12,VNC_WTct_R,,738,1.6260162601626018
720575941612696934,720575941624985226,3,VNC_unassigned_R,,738,0.40650406504065045
720575941613367260,720575941468288375,41,VNC_WTct_R,,3743,1.0953780390061447
720575941613367260,720575941483845954,20,VNC_HTct_R,,3549,0.5635390250774865
720575941613367260,720575941513173763,62,VNC_HTct_R,,5531,1.1209546194178268
720575941613367260,720575941513173763,66,VNC_WTct_R,,5531,1.193274272283493
720575941613367260,720575941580669817,51,VNC_HTct_R,,6173,0.8261785193584966
720575941613367260,720575941580669817,54,VNC_WTct_R,,6173,0.8747772557913494
720575941613403100,720575941549822781,21,VNC_IntTct_R,,4270,0.49180327868852464
720575941613403100,720575941549822781,45,VNC_WTct_R,,4270,1.053864168618267
720575941613403100,720575941655597785,102,VNC_WTct_R,,7277,1.4016765150474098
720575941613448668,720575941487139138,6,VNC_WTct_R,,905,0.6629834254143646
720575941614816725,720575941534583786,22,VNC_WTct_L,,5271,0.4173781066211345
720575941614850517,720575941468897856,100,VNC_HTct_R,,5313,1.8821757952192737
720575941614850517,720575941474574132,148,VNC_HTct_R,,4303,3.4394608412735304
720575941614850517,720575941474574132,30,VNC_WTct_R,,4303,0.697188008366256
720575941614919893,720575941463144336,40,VNC_WTct_R,,4549,0.8793141349747198
720575941614919893,720575941479034563,45,VNC_WTct_R,,5233,0.8599273839098032
720575941614919893,720575941533190337,54,VNC_WTct_R,,4534,1.1910013233348038
720575941614919893,720575941583644382,43,VNC_WTct_R,,3889,1.105682694780149
720575941614919893,720575941596050112,67,VNC_WTct_R,,5583,1.200071646068422
720575941617069695,720575941549822781,27,VNC_WTct_R,,4270,0.6323185011709602
720575941617069695,720575941624155644,25,VNC_WTct_L,,5692,0.4392129304286718
720575941617069695,720575941655597785,48,VNC_WTct_R,,7277,0.6596124776693693
720575941618008447,720575941463144336,20,VNC_WTct_R,,4549,0.4396570674873599
720575941618008447,720575941472734048,7,VNC_WTct_R,,1616,0.4331683168316832
720575941618008447,720575941479034563,43,VNC_WTct_R,,5233,0.8217083890693675
720575941618008447,720575941507955269,40,VNC_WTct_L,,4269,0.9369875849144998
720575941618008447,720575941507955269,18,VNC_WTct_R,,4269,0.4216444132115249
720575941618008447,720575941519783640,32,VNC_WTct_L,,3546,0.9024252679075015
720575941618008447,720575941533190337,53,VNC_WTct_R,,4534,1.1689457432730481
720575941618008447,720575941534583786,34,VNC_WTct_L,,5271,0.6450388920508443
720575941618008447,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941618008447,720575941566847847,13,VNC_WTct_L,,1840,0.7065217391304348
720575941618008447,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941618008447,720575941583644382,36,VNC_WTct_R,,3889,0.9256878374903574
720575941618008447,720575941590220684,5,VNC_WTct_L,,648,0.7716049382716049
720575941618008447,720575941596050112,37,VNC_WTct_R,,5583,0.6627261329034569
720575941618008447,720575941597489344,11,VNC_WTct_R,,1757,0.6260671599317018
720575941618008447,720575941614289683,5,VNC_WTct_L,,593,0.8431703204047217
720575941618008447,720575941624985226,3,VNC_HTct_R,,738,0.40650406504065045
720575941618008447,720575941624985226,4,VNC_WTct_R,,738,0.5420054200542005
720575941618008447,720575941640465439,26,VNC_WTct_L,,4273,0.6084717996723613
720575941618008447,720575941645403000,36,VNC_WTct_L,,5129,0.7018912068629363
720575941619873663,720575941479658831,10,VNC_WTct_L,,1708,0.5854800936768151
720575941619873663,720575941624155644,23,VNC_WTct_L,,5692,0.4040758959943781
720575941621586172,720575941463144336,26,VNC_WTct_R,,4549,0.5715541877335678
720575941621586172,720575941479034563,25,VNC_WTct_R,,5233,0.47773743550544623
720575941621586172,720575941533190337,32,VNC_WTct_R,,4534,0.7057785619761799
720575941621586172,720575941583644382,17,VNC_WTct_R,,3889,0.4371303677037799
720575941621586172,720575941596050112,23,VNC_WTct_R,,5583,0.41196489342647324
720575941621630716,720575941565378919,31,VNC_HTct_L,,2178,1.423324150596878
720575941621630716,720575941565378919,14,VNC_WTct_L,,2178,0.642791551882461
720575941623067338,720575941487139138,5,VNC_WTct_R,,905,0.5524861878453038
720575941623108298,720575941472734048,13,VNC_HTct_R,,1616,0.8044554455445545
720575941623108298,720575941472734048,39,VNC_WTct_R,,1616,2.4133663366336635
720575941623108298,720575941487139138,14,VNC_WTct_R,,905,1.5469613259668509
720575941623108298,720575941499558369,7,VNC_WTct_R,,929,0.7534983853606028
720575941623108298,720575941530190027,7,VNC_HTct_R,,680,1.0294117647058822
720575941623108298,720575941530190027,11,VNC_WTct_R,,680,1.6176470588235297
720575941623108298,720575941565105206,8,VNC_WTct_L,,1775,0.4507042253521127
720575941623108298,720575941597489344,20,VNC_WTct_R,,1757,1.1383039271485487
720575941623108298,720575941603635190,32,VNC_WTct_R,,2413,1.3261500207210941
720575941623108298,720575941624985226,11,VNC_WTct_R,,738,1.4905149051490514
720575941623108298,720575941643100754,96,VNC_HTct_R,,8670,1.107266435986159
720575941623108298,720575941643100754,182,VNC_WTct_R,,8670,2.09919261822376
720575941623108298,720575941645041313,52,VNC_HTct_R,,6617,0.7858546168958742
720575941623108298,720575941645041313,47,VNC_WTct_R,,6617,0.7102916729635786
720575941623328108,720575941475745898,30,VNC_WTct_R,,7388,0.4060638873849486
720575941623347099,720575941521196211,14,VNC_WTct_L,,2190,0.6392694063926941
720575941623347099,720575941549822781,19,VNC_WTct_R,,4270,0.44496487119437944
720575941623353755,720575941643100754,47,VNC_WTct_R,,8670,0.5420991926182238
720575941623439754,720575941468897856,22,VNC_HTct_R,,5313,0.4140786749482402
720575941623439754,720575941468897856,25,VNC_WTct_R,,5313,0.4705439488048184
720575941623439754,720575941475745898,33,VNC_WTct_R,,7388,0.44667027612344345
720575941623972251,720575941459347411,42,VNC_WTct_L,,6237,0.6734006734006733
720575941623972251,720575941542328837,2,VNC_HTct_L,,481,0.4158004158004158
720575941623972251,720575941542328837,2,VNC_WTct_L,,481,0.4158004158004158
720575941623972251,720575941573368719,4,VNC_HTct_L,,371,1.078167115902965
720575941623972251,720575941573368719,7,VNC_WTct_L,,371,1.8867924528301887
720575941623972251,720575941624155644,60,VNC_WTct_L,,5692,1.0541110330288124
720575941624764268,720575941507955269,21,VNC_WTct_L,,4269,0.4919184820801124
720575941624764268,720575941519783640,23,VNC_WTct_L,,3546,0.6486181613085167
720575941624764268,720575941534583786,34,VNC_WTct_L,,5271,0.6450388920508443
720575941624764268,720575941640465439,22,VNC_WTct_L,,4273,0.5148607535689211
720575941624764268,720575941645403000,21,VNC_WTct_L,,5129,0.4094365373367128
720575941625170314,720575941533190337,28,VNC_WTct_R,,4534,0.6175562417291575
720575941625170314,720575941583644382,45,VNC_WTct_R,,3889,1.1571097968629467
720575941625170314,720575941596050112,68,VNC_WTct_R,,5583,1.2179831631739209
720575941625319225,720575941458961604,22,VNC_WTct_R,,1340,1.6417910447761193
720575941625347722,720575941489673420,22,VNC_WTct_L,,3793,0.5800158186132349
720575941625387321,720575941542412805,37,VNC_WTct_L,,4250,0.8705882352941177
720575941625907769,720575941479658831,10,VNC_IntTct_L,,1708,0.5854800936768151
720575941625932682,720575941475745898,36,VNC_LTct_R,,7388,0.48727666486193827
720575941625963419,720575941479658831,9,VNC_IntTct_R,,1708,0.5269320843091335
720575941625963419,720575941516770670,33,VNC_WTct_R,,5918,0.5576208178438662
720575941626235530,720575941542412805,17,VNC_WTct_L,,4250,0.4
720575941626286474,720575941597489344,11,VNC_WTct_R,,1757,0.6260671599317018
720575941626286474,720575941603635190,10,VNC_WTct_R,,2413,0.4144218814753419
720575941626975782,720575941521196211,24,VNC_WTct_L,,2190,1.095890410958904
720575941626975782,720575941624155644,40,VNC_WTct_L,,5692,0.7027406886858749
720575941628377314,720575941463144336,28,VNC_WTct_R,,4549,0.6155198944823038
720575941628377314,720575941479034563,34,VNC_WTct_R,,5233,0.6497229122874069
720575941628377314,720575941533190337,41,VNC_WTct_R,,4534,0.9042787825319806
720575941628377314,720575941583644382,38,VNC_WTct_R,,3889,0.977114939573155
720575941628377314,720575941596050112,40,VNC_WTct_R,,5583,0.7164606842199535
720575941628592866,720575941614289683,3,VNC_WTct_L,,593,0.5059021922428331
720575941628602594,720575941468288375,16,VNC_WTct_R,,3743,0.42746460058776387
720575941629389804,720575941565378919,11,VNC_WTct_L,,2178,0.5050505050505051
720575941630302405,720575941521196211,9,VNC_HTct_L,,2190,0.410958904109589
720575941630302405,720575941521196211,13,VNC_WTct_L,,2190,0.593607305936073
720575941630302405,720575941624155644,56,VNC_WTct_L,,5692,0.9838369641602248
720575941630620576,720575941629172716,78,VNC_WTct_R,,4097,1.9038320722479862
720575941630622624,720575941483845954,27,VNC_WTct_L,,3549,0.760777683854607
720575941630622624,720575941630940642,28,VNC_WTct_L,,5684,0.49261083743842365
720575941630748859,720575941655597785,58,VNC_WTct_R,,7277,0.7970317438504878
720575941630933947,720575941458961604,7,VNC_HTct_R,,1340,0.5223880597014926
720575941630936251,720575941463144336,21,VNC_WTct_R,,4549,0.46163992086172784
720575941630936251,720575941487139138,4,VNC_WTct_R,,905,0.44198895027624313
720575941630936251,720575941499558369,4,VNC_WTct_R,,929,0.4305705059203444
720575941630936251,720575941583644382,26,VNC_WTct_R,,3889,0.6685523270763692
720575941630936251,720575941596050112,30,VNC_WTct_R,,5583,0.537345513164965
720575941630959035,720575941468897856,26,VNC_IntTct_R,,5313,0.4893657067570111
720575941631436524,720575941475745898,41,VNC_WTct_R,,7388,0.5549539794260964
720575941631436780,720575941456201887,26,VNC_HTct_L,,5339,0.4869825810076793
720575941631436780,720575941456201887,60,VNC_WTct_L,,5339,1.1238059561715676
720575941631436780,720575941459347411,65,VNC_WTct_L,,6237,1.0421677088343755
720575941631436780,720575941483845954,16,VNC_HTct_L,,3549,0.4508312200619893
720575941631436780,720575941483845954,79,VNC_WTct_L,,3549,2.225979149056072
720575941631436780,720575941630940642,29,VNC_HTct_L,,5684,0.5102040816326531
720575941631436780,720575941630940642,96,VNC_WTct_L,,5684,1.688951442646024
720575941632673516,720575941472734048,13,VNC_HTct_R,,1616,0.8044554455445545
720575941632673516,720575941472734048,79,VNC_WTct_R,,1616,4.888613861386139
720575941632673516,720575941479034563,23,VNC_WTct_R,,5233,0.4395184406650105
720575941632673516,720575941487139138,57,VNC_WTct_R,,905,6.2983425414364635
720575941632673516,720575941499558369,6,VNC_NTct_R,,929,0.6458557588805167
720575941632673516,720575941499558369,32,VNC_WTct_R,,929,3.4445640473627552
720575941632673516,720575941530190027,5,VNC_HTct_R,,680,0.7352941176470588
720575941632673516,720575941530190027,34,VNC_WTct_R,,680,5.0
720575941632673516,720575941560383347,9,VNC_WTct_L,,1027,0.8763388510223954
720575941632673516,720575941590220684,5,VNC_WTct_R,,648,0.7716049382716049
720575941632673516,720575941597489344,63,VNC_WTct_R,,1757,3.5856573705179287
720575941632673516,720575941603635190,90,VNC_WTct_R,,2413,3.729796933278077
720575941632673516,720575941624985226,6,VNC_HTct_R,,738,0.8130081300813009
720575941632673516,720575941624985226,31,VNC_WTct_R,,738,4.200542005420054
720575941632698555,720575941565105206,8,VNC_T2_MesoNm_L,,1775,0.4507042253521127
720575941632901829,720575941629172716,28,VNC_WTct_R,,4097,0.6834268977300464
720575941636281205,720575941542412805,19,VNC_WTct_L,,4250,0.4470588235294118
720575941636281205,720575941547315060,23,VNC_IntTct_L,,5135,0.44790652385589097
720575941636535413,720575941549822781,79,VNC_WTct_R,,4270,1.8501170960187354
720575941636535413,720575941549822781,19,VNC_unassigned_R,,4270,0.44496487119437944
720575941636535413,720575941655597785,67,VNC_WTct_R,,7277,0.9207090834134947
720575941637958687,720575941463144336,43,VNC_WTct_R,,4549,0.9452626950978238
720575941637958687,720575941472734048,10,VNC_WTct_R,,1616,0.6188118811881188
720575941637958687,720575941479034563,61,VNC_WTct_R,,5233,1.1656793426332888
720575941637958687,720575941487139138,6,VNC_WTct_R,,905,0.6629834254143646
720575941637958687,720575941499558369,9,VNC_WTct_R,,929,0.9687836383207751
720575941637958687,720575941507955269,37,VNC_WTct_L,,4269,0.8667135160459125
720575941637958687,720575941507955269,19,VNC_WTct_R,,4269,0.44506910283438744
720575941637958687,720575941519783640,25,VNC_WTct_L,,3546,0.7050197405527355
720575941637958687,720575941530190027,6,VNC_WTct_R,,680,0.8823529411764706
720575941637958687,720575941533190337,57,VNC_WTct_R,,4534,1.2571680635200706
720575941637958687,720575941534583786,37,VNC_WTct_L,,5271,0.7019540884082717
720575941637958687,720575941542328837,4,VNC_HTct_L,,481,0.8316008316008316
720575941637958687,720575941542328837,2,VNC_WTct_L,,481,0.4158004158004158
720575941637958687,720575941560383347,8,VNC_WTct_L,,1027,0.7789678675754625
720575941637958687,720575941566847847,12,VNC_WTct_L,,1840,0.6521739130434783
720575941637958687,720575941573368719,4,VNC_WTct_L,,371,1.078167115902965
720575941637958687,720575941583644382,49,VNC_WTct_R,,3889,1.259964001028542
720575941637958687,720575941596050112,47,VNC_WTct_R,,5583,0.8418413039584454
720575941637958687,720575941597489344,16,VNC_WTct_R,,1757,0.910643141718839
720575941637958687,720575941603635190,24,VNC_WTct_R,,2413,0.9946125155408205
720575941637958687,720575941624985226,4,VNC_WTct_R,,738,0.5420054200542005
720575941637958687,720575941640465439,33,VNC_WTct_L,,4273,0.7722911303533817
720575941637958687,720575941645403000,37,VNC_WTct_L,,5129,0.7213881848313511
720575941639303285,720575941565105206,8,VNC_WTct_L,,1775,0.4507042253521127
720575941639303285,720575941590220684,3,VNC_WTct_L,,648,0.4629629629629629
720575941640900453,720575941629172716,27,VNC_IntTct_R,,4097,0.6590187942396876
720575941640900453,720575941629172716,26,VNC_WTct_R,,4097,0.6346106907493287
720575941641473874,720575941458961604,29,VNC_HTct_R,,1340,2.164179104477612
720575941641473874,720575941643100754,43,VNC_HTct_R,,8670,0.4959630911188005
720575941641490258,720575941580669817,29,VNC_WTct_R,,6173,0.46978778551757655
720575941642372040,720575941487139138,4,VNC_WTct_R,,905,0.44198895027624313
720575941642372040,720575941516770670,38,VNC_WTct_R,,5918,0.6421088205474822
720575941642372040,720575941530190027,5,VNC_WTct_R,,680,0.7352941176470588
720575941642372040,720575941597489344,12,VNC_WTct_R,,1757,0.6829823562891292
720575941642372040,720575941624985226,3,VNC_HTct_R,,738,0.40650406504065045
720575941642372040,720575941624985226,6,VNC_WTct_R,,738,0.8130081300813009
720575941642372040,720575941655597785,67,VNC_WTct_R,,7277,0.9207090834134947
720575941642447973,720575941472734048,8,VNC_WTct_R,,1616,0.49504950495049505
720575941642447973,720575941643100754,35,VNC_WTct_R,,8670,0.40369088811995385
720575941642476961,720575941603635190,10,VNC_WTct_R,,2413,0.4144218814753419
720575941642530504,720575941463144336,21,VNC_WTct_R,,4549,0.46163992086172784
720575941642530504,720575941479034563,30,VNC_WTct_R,,5233,0.5732849226065355
720575941642530504,720575941487139138,4,VNC_WTct_R,,905,0.44198895027624313
720575941642530504,720575941530190027,3,VNC_WTct_R,,680,0.4411764705882353
720575941642530504,720575941533190337,22,VNC_WTct_R,,4534,0.4852227613586237
720575941642530504,720575941542328837,3,VNC_WTct_L,,481,0.6237006237006237
720575941642530504,720575941596050112,32,VNC_WTct_R,,5583,0.5731685473759627
720575941643002962,720575941472734048,7,VNC_WTct_R,,1616,0.4331683168316832
720575941643002962,720575941530190027,3,VNC_WTct_R,,680,0.4411764705882353
720575941644491640,720575941560383347,9,VNC_WTct_L,,1027,0.8763388510223954
720575941644491640,720575941565105206,16,VNC_WTct_L,,1775,0.9014084507042254
720575941644491640,720575941566847847,9,VNC_WTct_L,,1840,0.48913043478260876
720575941644491640,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941644491640,720575941590220684,5,VNC_WTct_L,,648,0.7716049382716049
720575941644491640,720575941614289683,10,VNC_WTct_L,,593,1.6863406408094435
720575941645100664,720575941530190027,6,VNC_WTct_R,,680,0.8823529411764706
720575941645114785,720575941474574132,38,VNC_WTct_R,,4303,0.8831048105972578
